,user_loc,Mean_friendship,Median_friendship,Std_friendship,Total_friendship,Mean_SCI_with_Self,Median_SCI_with_Self,Std_SCI_with_Self,SCI,Mean_SCI_without_Self,Median_SCI_without_Self,Std_SCI_without_Self,Mean_dist_to_SCI_km,Median_dist_to_SCI_km,Std_dist_to_SCI_km,Total_dist_to_SCI_km,Ratio_selfloop_to_country,Ratio_selfloop_to_africa,Ratio_selfloop_to_all_sci,Average_distance_of_friendships_km,Ratio_SCI_low_hi_africa,Ratio_SCI_middle_hi_africa,Ratio_SCI_high_hi_africa
383,MLI7,14994.921428571428,563.5,238572.4436755427,10496445,1335.959193891601,10.0,70700.08850608843,10672978,556.2443665498247,10.0,11898.153160349842,3506.3511678604123,3556.788688792483,1788.29552730888,2454445.817502288,0.6864393557074194,0.5935055154387986,0.5836888261176965,508.2825345441371,0.9760468915048827,0.012175233566489129,0.004504553462023439
384,MLI8,9568.602857142858,631.5,131998.6330145197,6698022,857.0257854550006,9.0,39140.38880849872,6846779,429.11579869804706,9.0,8314.879049547248,3524.184445761145,3639.5728123584563,1779.8380171730444,2466929.112032802,0.6413178389233369,0.5104495028532304,0.4993591877290037,616.2116405664797,0.9683046582926074,0.01753627508643115,0.005663246907779556
385,MLI9,64950.09857142857,884.0,1391613.8463288194,45465069,5745.194392289398,17.0,412068.5093494752,45898358,1142.542063094642,17.0,23628.099241819185,3589.5317389176716,3521.992554143315,1812.8572121942334,2512672.2172423704,0.8810110991388372,0.8087908543589806,0.8011557189039311,589.9499990941824,0.9828938324983216,0.012553237743276132,0.0024197161911543763
386,MOZ1,12583.3,928.5,181540.1820417521,8808310,1133.1040180247842,13.0,53820.35239971694,9052368,542.9737105658488,13.0,10697.906940005501,3636.5735552271353,3258.8066002907353,2141.4427432876196,2545601.488658995,0.6243373912909914,0.5353006422344354,0.5208685727314665,754.974148337896,0.9785783123266751,0.011340458098919532,0.005481770073863546
387,MOZ10,12631.752857142857,718.5,172428.84298191086,8842227,1128.738765802979,10.0,51131.98394829747,9017494,569.8534051076615,10.0,10913.652158868035,3469.6073356473185,3080.0643651410815,2085.21790650799,2428725.134953123,0.6048070287829855,0.5050203981417803,0.49520465441950945,593.0326530580328,0.9837131025537694,0.008235103899154245,0.004338455894730842
388,MOZ11,12479.832857142857,693.0,175258.15048375452,8735883,1118.2911503317061,10.0,51964.033697891355,8934028,550.9839759639459,10.0,11362.998421899481,3749.488000586146,3442.484575515248,2182.1511155022504,2624641.600410302,0.5935062406453824,0.5188677549825244,0.5073599500695543,622.7187738369827,0.9821156817507176,0.00842464339713285,0.004053490765867311
389,MOZ2,12522.871428571429,553.5,194294.0069514597,8766010,1115.9381649768432,9.0,57583.96671991677,8915230,483.0978968452679,9.0,10790.677226607233,4103.431440015838,3822.1520460806573,2202.6115656746656,2872402.0080110864,0.6395807507627543,0.5768010759741319,0.5671467814066491,590.378464032727,0.9811714336029469,0.012230082678741884,0.003731479726266176
390,MOZ3,12855.252857142857,539.5,201971.52301701222,8998677,1149.860558267618,11.0,59856.658971748824,9186236,490.98072108162245,11.0,10706.456161921311,4125.128020774839,3856.9046433684452,2221.730866036723,2887589.614542387,0.6447315370977563,0.5850062181362883,0.5730619156747117,582.8905302998749,0.9804920100027912,0.010281142352536991,0.0048549808648504136
391,MOZ4,10650.09,819.0,126872.30967592027,7455063,956.2002753786456,10.0,37651.77871118593,7639084,555.2059339008513,10.0,11535.604222494974,3758.4924068116215,3413.546337122515,2156.99691313936,2630944.684768135,0.5101398303566809,0.42978831969629233,0.41943497414087866,646.8318257584556,0.9790405498879186,0.011622859494672398,0.005737991623079417
392,MOZ5,6754.7757142857145,598.5,50698.268805095744,4728343,617.1279258981099,13.0,15118.725478361042,4930235,529.8373810716074,13.0,12950.813076131,4337.36736364838,4079.3398779650947,2228.4034577964876,3036157.1545538665,0.18264484784786567,0.14759800632060746,0.1415539015888695,1036.6132454587566,0.9598585057304571,0.019297660253517326,0.008740151331528822
393,MOZ6,9008.274285714286,645.5,84619.52386909942,6305792,817.0107648016022,15.0,25161.015213654588,6527099,580.1512268402604,15.0,13597.699604833855,4298.878374790357,4034.7366899259823,2223.321025734633,3009214.86235325,0.35988853034519314,0.30017656782843455,0.2899988187707893,845.3402101242016,0.9652185450228348,0.016541651965137957,0.008645801143815959
394,MOZ7,9136.32,885.0,88908.34541564113,6395424,830.0887470271623,14.0,26427.328101131578,6631579,562.6260640961442,14.0,11265.707433933567,3775.335408752986,3413.5781150164244,2180.737456566388,2642734.7861270905,0.42113084477311913,0.33419551229128824,0.32229458474369377,960.5312505621374,0.9715461430829672,0.012622634820455279,0.007919230095879127
395,MOZ8,18360.644285714287,897.5,319818.8339058612,12852451,1634.4217048441608,10.0,94749.50467715312,13057395,582.1828993490235,10.0,11489.665100816997,3489.1477278207863,3107.465725121679,2116.1209449785033,2442403.4094745503,0.7313061043908544,0.6541100993110186,0.6438434312510267,550.8547174773787,0.9885274972534721,0.006296814946626031,0.0030234974127687796
396,MOZ9,9531.411428571428,816.5,90162.52702789848,6671988,864.9404180748529,14.0,26808.732072007177,6910009,597.9916124186279,14.0,12223.640215664189,3814.6578979819774,3497.36666329885,2179.531965848163,2670260.528587384,0.3924578980870627,0.3197325894471033,0.3087191348086522,768.4006596120113,0.9712658840241742,0.013635003948620038,0.007863810307627674
397,MRT1,83937.01857142858,195.0,1427020.2417517214,58755913,7378.153586180999,1.0,422799.66636373743,58944069,2735.843139709564,1.0,81173.11135221469,4069.977374657776,4121.520136004085,2007.4239213160718,2848984.1622604434,0.6444605268349973,0.6312582360859579,0.6292431898449359,428.23303601896396,0.9942118688820074,0.0032169988128915904,0.0010987704293030738
398,MRT10,28869.044285714284,362.5,194624.18580555305,20208331,2557.225434973088,11.0,58147.375840669694,20429674,2408.7926890335502,11.0,56617.159249422664,4421.1604868740005,4526.083582820682,2083.0507246083794,3094812.3408118,0.06391054058294424,0.05879941297477758,0.058162357363117985,660.6685736919585,0.9805405607549097,0.01077550234037019,0.0043796097774247405
399,MRT11,209146.22,149.0,4890202.701894651,146402354,18344.055576417573,1.0,1447801.288363257,146550660,2157.452929394091,1.0,54425.78938449465,3982.7299792527388,4060.983739920804,1984.223323661929,2787910.985476917,0.8888390694004886,0.8832981333073374,0.882404255293016,279.8019779856151,0.9980742017811451,0.001112304782523668,0.00048772895325070525
400,MRT12,70902.54714285715,226.0,1092473.9174240422,49631783,6239.508198773313,6.0,323790.48626208765,49847431,2714.920130195293,6.0,74805.48799087308,4189.569720617776,4255.012204025008,2040.9440464095437,2932698.804432443,0.5827034187617693,0.5673914435030473,0.5649368169043656,608.06795384345,0.9905296022176148,0.0058095270747252755,0.0016232331010197897
401,MRT13,63321.78,415.0,953812.7637538095,44325246,5580.035674051821,9.0,282718.6490634817,44578905,2489.258137205809,9.0,60100.93532802838,4320.2278536918875,4424.521846695897,2067.91000828492,3024159.497584321,0.5826936978986514,0.5571251877541751,0.5539550825665188,331.067770789855,0.9919455401607554,0.003765390827791755,0.0021322865602015125
402,MRT2,50019.46,202.5,703764.1077104833,35013622,4400.167480285392,1.0,208663.21319229944,35152938,2134.636329494241,1.0,50359.326915613085,4003.2069890495777,4099.545523731801,1991.9027796765802,2802244.8923347043,0.5427647894899484,0.5169834471852126,0.5149345696226016,385.4392983912079,0.9913006133370702,0.005720802056431243,0.001637245797207619
403,MRT3,61470.08714285714,276.5,916944.0731526824,43029061,5408.467392664914,1.0,271801.3129732187,43208246,2439.7207060590886,1.0,58870.03063305805,4175.421719540988,4287.1129226392695,2038.3677653381544,2922795.2036786918,0.5734148609332635,0.5512497007545668,0.5489636630933827,330.17408918327675,0.9928389826330835,0.00399939863330717,0.001637766087519498
404,MRT4,44606.444285714286,383.5,373942.46655568853,31224511,3952.126549004882,14.0,111333.0236505825,31573539,3024.8824486730095,14.0,74343.3836021077,4528.382949159158,4644.177409071453,2104.5635318372047,3169868.06441141,0.25168203418699037,0.23733848065707097,0.23471483510290056,613.2594294212449,0.98225479253371,0.008488247072968285,0.0037433877779744613
405,MRT5,97602.66428571429,448.5,1868270.6769904608,68321865,8595.7024658906,6.0,553349.7739935828,68671067,2449.508012018027,6.0,66380.77023827864,4091.161905317688,4196.020293766323,2015.8317957787908,2863813.3337223814,0.74126341911962,0.7187215542198679,0.7150667543872589,225.21640420267022,0.9934931694013143,0.0023889100194118143,0.0017246419077775507
406,MRT6,144652.52714285714,400.0,3230663.7016842794,101256769,12715.884591313055,1.0,956551.7961355421,101587202,2031.4197546319479,1.0,54636.41002076482,4016.5547507281644,4130.044609793184,1993.1225514573487,2811588.325509715,0.8592222365817007,0.843007552413607,0.8402654991915222,182.56110493376596,0.9957787497681057,0.0014068799729320236,0.0008498609893793511
407,MRT7,68177.21714285715,250.5,1169944.5536232453,47724052,5992.533608711979,1.0,346622.82386712,47874351,2154.8297446169254,1.0,49859.13483613165,3733.09582222457,3730.0901834980464,1889.6441054713587,2613167.075557199,0.6802246205801198,0.6424762717130558,0.6404592513431671,561.3799953631711,0.9915655671238238,0.006130944730718125,0.0013223364636316428
408,MRT8,85780.95714285714,166.0,1654246.6585494133,60046670,7533.465640255351,1.0,489950.76737195416,60184857,2083.6213069604405,1.0,52653.435744138544,3871.9319068212776,3926.5886497277143,1947.7342160819605,2710352.334774894,0.7425480457051662,0.7251174794538982,0.7234525787774158,325.03395322655734,0.9941977098990199,0.0039785921564954455,0.001062792256862885
409,MRT9,181402.81142857144,262.0,4062216.0895725195,126981968,15927.250844911754,1.0,1202756.5268183053,127242807,2493.3171006509765,1.0,69602.00314198557,4419.391708617788,4539.545946540629,2087.492373797836,3093574.196032451,0.8549447412304731,0.8452081164783963,0.8434754979902321,226.0909738663007,0.9962311739947705,0.0021094551930153508,0.0009680861567286864
410,MUS1,239055.14285714287,1.0,6154741.72778943,167338600,21305.382651145326,1.0,1821915.7765509596,170208702,922.5530796194291,1.0,16409.05154973313,5015.578454041646,4856.372745991059,2164.8458304135183,3510904.917829152,0.9743341794250516,0.9731128860884458,0.9567040115258032,908.7052076711753,0.01521459813494142,0.0005252492907207529,0.9830035188212645
411,MUS10,121746.13285714286,129.5,2837624.5801355992,85222293,10799.054199524346,13.0,840124.1454838241,86273644,1409.7089384076114,13.0,38730.99542972821,6054.311820175688,5974.074008647673,2310.9437995587646,4238018.274122981,0.8821815942210335,0.8802026601185209,0.869476302635368,651.4664294831044,0.003060308893408977,0.0008901443875489947,0.9892152115424729
412,MUS12,30361.344285714287,33.0,382405.9243199652,21252941,2738.224683940418,18.0,113449.36649722914,21875677,1586.4615673510266,18.0,47677.764825943304,5548.231587214637,5426.01925050777,2339.537186970038,3883762.1110502463,0.4344828523912835,0.43302345778873613,0.4206965571854073,78.50121190369913,0.005788483711841238,0.0031980267399267233,0.9780272400255315
413,MUS2,26447.754285714287,63.0,251314.67576602937,18513428,2452.1976467643008,30.0,74725.89916816066,19590607,1822.4291437155734,30.0,49150.362994406125,5532.015727838983,5408.2851528098945,2338.0706571821756,3872411.0094872885,0.27368386537283224,0.2718590527913037,0.25691102884152595,139.26430570705034,0.011267287430144456,0.008799778383589646,0.9534030773012802
414,MUS3,24692.184285714287,35.0,265668.4101306218,17284529,2244.590937539116,18.0,78903.56769575195,17932037,1498.0430645968954,18.0,42112.4194075837,5553.667955985376,5429.202093533274,2337.0113982338908,3887567.569189763,0.34682660178568053,0.3451450137866065,0.332682171021619,93.79157146682505,0.007765821585132799,0.00468552457258481,0.9720982061324098
415,MUS4,26159.658571428572,37.0,299508.8119606536,18311761,2365.4015521341844,17.0,88908.70839103217,18897193,1516.7715322984477,17.0,46384.98027455392,5557.524462159224,5434.791710317291,2338.9133912430275,3890267.123511457,0.37165094870102355,0.3703205824934041,0.3588481104045453,76.47982616330503,0.00578535658708677,0.0039124329205930215,0.9761183049778874
416,MUS5,22809.36,44.0,212191.5685835097,15966552,2086.0734760295404,22.0,63101.11225091574,16665641,1579.8060841261893,22.0,43981.342884354715,5543.0325869227345,5418.725202207189,2337.4078576028387,3880122.810845914,0.25470082166611596,0.25341413725392936,0.24278394092372443,91.7389190130532,0.010693138055715949,0.005044570442865054,0.9672434441615537
417,MUS6,22100.038571428573,58.0,198370.45522246332,15470027,2023.466391288021,23.0,59016.26929014509,16165473,1590.920505758638,23.0,44592.14597241604,5533.53257588906,5407.542649822549,2335.5219650501476,3873472.803122342,0.22499121921200618,0.2234773087338503,0.21386321328178892,125.97170283899963,0.011626198627160493,0.004516477804268394,0.9637755109299926
418,MUS7,16492.427142857145,50.0,138306.31179393767,11544699,1533.1453248216296,23.0,41180.506256301785,12248298,1325.21407110666,23.0,36750.4491520671,5539.510547619516,5415.832066033069,2338.132466386992,3877657.383333661,0.14510169367410528,0.14400444740915289,0.1357321645831935,129.6304028366126,0.015601677882102477,0.006423668006771226,0.9538588136898694
419,MUS8,20181.337142857144,61.0,169660.81866343122,14126936,1866.5819251470773,22.0,50518.54289191335,14912123,1566.1457185778668,22.0,42793.106843991314,5532.425516435238,5407.111519837775,2336.348053878354,3872697.8615046665,0.1712436307270873,0.1700121668279661,0.16106029973062858,180.5249345905449,0.015454338728295092,0.00885346774567243,0.9548658497519099
420,MUS9,22376.584285714285,47.0,236722.7193276854,15663609,2049.6634121917637,23.0,70312.67596347941,16374761,1400.7436154231348,23.0,39748.295982706615,5538.037733633853,5411.522904240281,2334.7823482839694,3876626.4135436974,0.3331876093211195,0.33106169848851563,0.3166837671707086,97.7297738799803,0.010223111042658882,0.004909323562035501,0.9631843786910844
421,MWI1,56058.90857142857,478.5,794287.4847695654,39241236,4930.595819251471,6.0,235495.51386212796,39390530,2338.8965948923387,6.0,42391.1430604822,3535.051069821662,3190.153173297466,2130.5067404496967,2474535.7488751635,0.5431326833098222,0.5276955088774472,0.5256954907689741,168.07303986325826,0.9956468724843256,0.002231272338808338,0.0015166843401193128
422,MWI11,31425.57,440.5,164262.06766403528,21997899,2776.6775566403803,13.0,49395.66672843366,22182877,2647.7218327491237,13.0,48035.06054205955,3406.6997680885775,3012.295143711353,2081.0571583488163,2384689.837662004,0.049389655512084,0.04695334768106718,0.04656181432192046,285.79439221060943,0.9908272493238817,0.0038450377739551096,0.0037742624637913287
423,MWI12,58227.25142857143,586.0,771380.1691483879,40759076,5128.683189385405,6.0,228778.12320183768,40973050,2622.3965948923387,5.5,46443.68563476766,3555.017286725731,3217.3028667700487,2137.611815870932,2488512.1007080115,0.5067796583146857,0.4913101072261795,0.4887443331653367,189.44316588852226,0.9940357381254263,0.0025312736054552932,0.0026916961270884152
424,MWI13,30023.925714285713,403.5,297721.4604506484,21016748,2649.5551383151833,10.0,88478.04828894505,21167296,1715.9157486229344,10.0,29404.11016030846,3489.5370193206554,3142.6147818038194,2117.459650791039,2442675.913524459,0.3705137805366563,0.35498170316359123,0.35245696946837235,240.83801030247335,0.9912151273360565,0.004597327877873489,0.0030489014751813362
425,MWI14,64453.05285714286,454.5,1009747.0456871465,45117137,5664.045812992865,4.0,299253.0467979761,45250062,2348.048072108162,4.0,41313.74834580868,3361.0602191317344,2935.918445612289,2057.9722849373843,2352742.153392214,0.6032601547910241,0.5872237416128598,0.5854987336812931,184.84065937150038,0.9967977281445493,0.0017880859478159388,0.0009966174189993376
426,MWI15,59787.421428571426,531.5,773066.4233648125,41851195,5258.434096883215,7.0,229307.88965277383,42009630,2782.1815222834252,7.0,59961.60392826008,3618.8424816381444,3275.2922483697926,2152.9976992753036,2533189.7371467007,0.48649184538984847,0.4727598339784563,0.47097686887506507,172.8566185502878,0.9956393569760077,0.002275930542592258,0.0015071068228879902
427,MWI16,108107.83857142857,483.5,1772122.9120896424,75675487,9492.799098760795,1.0,525109.9732821615,75837972,3813.5078868302453,1.0,134397.7445961899,3551.9753162303605,3191.7147716955087,2130.494053771536,2486382.7213612525,0.6093595790661336,0.5996085760240961,0.5983238976907241,107.80287849619616,0.9975344541122487,0.0010349828447416816,0.0007160133448716166
428,MWI17,36769.758571428574,466.5,256779.53170845297,25738831,3239.944799098761,11.0,76666.63734259485,25883919,2830.8103405107663,11.0,67387.3506338585,3273.440816930515,2859.598261543869,2032.4447791966572,2291408.5718513606,0.13287631611345166,0.12710002253016076,0.12638758450758558,298.49545097476596,0.9933067708950875,0.0035777426130872993,0.0022342829924633903
429,MWI18,134755.43285714285,453.5,2456174.7005109247,94328803,11837.788959819753,1.0,727570.2348590181,94572096,3838.844016024036,1.0,134905.8102118255,3546.0053625348214,3184.7747510728454,2130.8317346931817,2482203.753774375,0.6855168962896296,0.6774962468250552,0.6757533427196115,87.01236018795612,0.9972117039681557,0.0009553134996606187,0.0008036197061763334
430,MWI19,71678.11,588.5,1141791.701564191,50174677,6306.686694204531,6.0,338365.69740507624,50384120,2565.795943915874,6.0,51879.76657148848,3293.44081030781,2884.7562567438054,2045.0528870046992,2305408.567215467,0.6127495392519872,0.5956897739471247,0.5932135363285098,207.71386064580412,0.9951409491720804,0.0020829975793960477,0.0017760357827029628
431,MWI2,32136.20857142857,482.0,169618.73250818902,22495346,2837.034672674928,12.0,50990.73890959515,22665070,2712.5976464697046,12.0,49766.04509507726,3572.2419346257225,3207.965535578061,2139.230001936834,2500569.354238006,0.04667590345480537,0.04431316593218882,0.04398133339098445,272.9829256233648,0.9916632951056406,0.0040682865748925545,0.0028778203641109425
432,MWI20,54184.05285714286,501.0,640525.3664948535,37928837,4765.79559394167,5.0,190094.7217431082,38073941,2709.8221081622432,5.0,48647.51796863183,3356.9676188907993,2960.9301332051164,2068.678693103572,2349877.3332235594,0.4475322185738211,0.4331237997094401,0.4314731170067212,215.21021609762965,0.9950708281026123,0.0027663277620774795,0.0014503095437375395
433,MWI21,152910.5942857143,493.0,3069608.7669477738,107037416,13424.74640130179,1.0,909063.4136985712,107250299,3291.241362043065,1.0,77609.38268739569,3658.5217769265664,3303.2594567622896,2157.8040682675805,2560965.2438485967,0.7663397184798574,0.7563697445760462,0.7548684130008813,137.2460565751462,0.997670430736981,0.0010543840068921392,0.000983148774251902
434,MWI22,53885.625714285714,464.5,672251.640690266,37719938,4740.55563900363,5.0,199444.2535323163,37872299,2564.829494241362,5.0,44272.488213191325,3503.7746704498277,3144.654663502381,2119.697352384823,2452642.2693148796,0.47452592762292917,0.4608820141751028,0.4590278768130765,172.4456444386284,0.9954234624098209,0.0019886038605683803,0.0019302498641553289
435,MWI23,168732.36285714287,497.5,3440151.728411513,118112654,14802.334960570784,1.0,1018764.5545838753,118255854,3432.4772158237356,1.0,71516.06243019328,3372.4499036951715,2969.3810864147185,2072.2398669330473,2360714.9325866206,0.7761888576771802,0.7690727701368898,0.7681414739941754,86.446499278931,0.9986858832375436,0.0005954546656100425,0.0005679465136668837
436,MWI24,109527.41428571429,488.5,1950180.9696899997,76669190,9618.941544623858,1.0,577722.2869418698,76845724,3195.7889334001,1.0,64515.67206895617,3609.641390976034,3274.5158131549574,2151.6897451204604,2526748.9736832236,0.6802817772587686,0.669340083024224,0.6678024401201555,118.76620442695055,0.9977139391646567,0.0010641841307917146,0.0009393495986842417
437,MWI25,62519.30285714286,461.5,830378.2740181171,43763512,5500.178745775441,4.0,246272.8093138698,43940928,2845.9653229844766,3.5,66102.54011105403,3236.3741480394015,2845.3303450479298,2020.3328042180638,2265461.903627581,0.4963645948745853,0.4845899250498909,0.48263334356525195,227.63357191182467,0.9954849383244705,0.0017618426265371546,0.0020596742972747413
438,MWI26,41397.172857142854,413.5,506830.9891422595,28978021,3649.1620978845913,10.0,150383.73246315724,29153156,2011.7705307961942,10.0,34590.44936735604,3420.589616912486,3042.2829556273737,2092.344800606631,2394412.73183874,0.4658431288587757,0.4514846959355851,0.4487724416526293,191.34014178449593,0.9934617370414373,0.0029117259208574194,0.002463609771785943
439,MWI27,49871.345714285715,478.0,476792.82684986497,34909942,4392.957065965703,6.0,141744.77587397487,35095334,2926.666374561843,6.0,53995.64274044285,3612.2610009547097,3252.9677476250677,2149.3210258382182,2528582.700668297,0.3467211610222512,0.3356385696659135,0.33386555033213244,220.06151024118873,0.9940123379364334,0.002536035132191647,0.002619579001584655
440,MWI28,35882.99285714285,451.5,252829.44754313809,25118095,3163.548128676931,11.0,75474.94840038223,25273586,2470.1592388582876,11.0,43077.646110707894,3577.750085198235,3232.87158360363,2143.2670002267614,2504425.0596387642,0.22960281862792822,0.22063592004091073,0.2192784989039545,245.4835472562006,0.9931330678598597,0.0030809636590549516,0.0027306770000901336
441,MWI3,64072.38,536.0,815679.7522056478,44850666,5644.903492301915,9.0,241968.45766543652,45097134,3070.3907110666,9.0,74815.88082620809,3595.818234555932,3230.0649381171274,2141.9764814733203,2517072.7641891525,0.4705831177517592,0.45865211901201197,0.45614546148320645,178.37048470610674,0.9942918545555467,0.0018623799907107178,0.0028113316469290488
442,MWI4,49414.05285714286,536.5,479019.04080952355,34589837,4348.482413318313,1.0,142387.47450846827,34740026,2870.005383074612,1.0,53022.96728938209,3590.596645047042,3235.650827523047,2145.3022583603174,2513417.6515329294,0.3534802375000561,0.34155763729097655,0.34008100627213117,209.25177549362462,0.9952253058187118,0.002344788112708954,0.0016783810121500772
443,MWI5,71851.03714285714,336.5,1114397.4425274832,50295726,6308.800976342471,1.0,330280.21446988883,50401011,2699.8278668002004,1.0,70932.54722715807,3170.830212229521,2813.8369932781125,1989.1728489063084,2219581.1485606646,0.5863519277243036,0.5733048967222384,0.5721072936413915,206.5416074129801,0.9974528487136894,0.0014239198495442878,0.0008399037868506248
444,MWI6,45652.35428571429,361.0,622286.8625646498,31956648,4012.683940418075,3.0,184533.30731059742,32057332,1985.3281171757637,3.0,34878.82764235904,3445.6878067599378,3068.274716205161,2099.9072672879047,2411981.4647319564,0.5207501423834285,0.5068908040668095,0.5052987878092912,166.44572915350875,0.9964165140130813,0.0018725201460932557,0.0012133261744926246
445,MWI7,55587.23285714286,712.5,656165.2955400421,38911063,4931.85918137439,20.0,194737.19024411734,39400623,2855.3025788683026,20.0,58938.463735974125,3383.15455588197,2978.412513275683,2074.6717244009105,2368208.1891173786,0.4489741491289938,0.4264202702455083,0.4211219198234505,195.92473656703814,0.9870542656140234,0.002520873845065851,0.009092698864177857
446,MWI8,69759.35,460.5,909784.7000454719,48831545,6133.177619226436,9.0,269848.99657254945,48997956,3245.436029043565,9.0,78731.02673053759,3204.254225079694,2854.6122417878278,2007.9162118664378,2242977.9575557862,0.4853554660832044,0.4725104028553674,0.4709056230835425,240.02866768363566,0.9959156867686481,0.0019694903191471904,0.001481612824828856
447,MWI9,36835.352857142854,421.0,368548.33408140286,25784747,3241.0662160470647,7.0,109517.98364067357,25892878,2103.6909113670504,7.0,40738.74920679033,3331.325539340517,2915.6245971895437,2052.025371666622,2331927.877538362,0.3658638008997132,0.352479510464074,0.35100752415393915,232.81760329039184,0.9956384917891321,0.002312605033708497,0.0014914139710541254
448,NAM1,76196.16142857143,264.0,985552.1160831427,53337313,6718.581674802854,19.0,292334.7710059852,53674749,3669.3826990485727,19.0,105746.75808021551,4319.11648400662,4004.773819535389,1854.0342179709633,3023381.538804634,0.464072368692858,0.45678566522464303,0.4539139996723599,566.2443080354358,0.9916460345254712,0.0038050853297888734,0.003055533617865637
449,NAM10,52100.06285714286,383.5,430290.20057882107,36470044,4596.274877957191,14.0,128134.73077408457,36719640,3687.064972458688,14.0,99073.35709516746,3577.031946450585,3165.248542082348,1617.1876822070024,2503922.3625154095,0.2056406662615369,0.19926943329160776,0.19791493053853468,362.8507162247708,0.992781628578058,0.003464957717450389,0.0020711259696445826
450,NAM11,58007.095714285715,340.5,570336.1739061854,40604967,5121.4489923645015,18.0,169508.05448635566,40915256,3514.8530295443165,18.0,90073.21556234822,3565.5755526027074,3160.5711113198404,1661.0372179867984,2495902.886821895,0.3234528857124034,0.31618323935591425,0.31378540073169775,338.12645714756417,0.9913405894368594,0.0034514020882577393,0.0031679136994767917
451,NAM12,57881.53571428572,334.5,499243.0482093343,40517075,5128.427963449743,25.0,148585.6909620802,40971011,3906.6834001001503,25.0,100767.65236608064,3687.42552708754,3287.384070390778,1740.2019235163473,2581197.868961278,0.24720437511478022,0.24099528408701765,0.238325190462105,408.5447213778558,0.9854049244720858,0.005875056390480577,0.005074221868725671
452,NAM13,85973.44,488.0,1497286.1068448564,60181408,7575.147327575416,19.0,443584.9911509592,60517852,2666.0843765648474,19.0,65131.18196062653,3460.7710308771943,3120.1811111656757,1862.6320917629178,2422539.7216140362,0.6772094196087821,0.6517157258932859,0.6480925661406489,384.64433730670544,0.9818553540201658,0.014812604386553574,0.0019890329220541405
453,NAM2,50855.41857142857,283.0,396417.81711114093,35598793,4512.282888972337,30.0,118142.50848951502,36048628,3712.5698547821735,30.0,94071.60895452407,3891.2185937688746,3526.148092038796,1686.2189124960878,2723853.015638212,0.1839957949870844,0.17957406589599822,0.17733323997795422,468.38380112908976,0.9847580329548187,0.00527906360264252,0.005395489670231
454,NAM3,74402.97,196.0,1097154.9133974272,52082079,6564.667042183001,21.0,325234.72871801443,52445125,3102.2161992989486,21.0,100011.14153030513,4080.7751310883323,3758.177281474751,1806.3825957931542,2856542.5917618326,0.5387675575820685,0.5311735347584723,0.5274965404315463,348.18905420264707,0.9910790183072307,0.0037413772967458845,0.0035515789122439884
455,NAM4,59323.22571428571,457.0,792926.4730136538,41526258,5233.2704969332835,15.0,235157.49398893188,41808598,2714.2034301452177,15.0,67851.56530973621,3511.6945509758125,3081.521069476142,1740.9621598180895,2458186.185683069,0.5047373873837953,0.4846943107659737,0.48142109429261415,424.51544651806336,0.9906391264304055,0.005958965665387775,0.0019122143249099145
456,NAM5,46735.14142857143,392.5,329533.37945491105,32714599,4150.8435348604335,26.0,98370.2665401751,33161089,3774.24699549324,26.0,92437.7600493829,3931.290658697268,3576.106257677114,1766.3211727579776,2751903.4610880874,0.09554989423994512,0.09208133653113094,0.09084152815367433,512.6472550658439,0.9811471511083366,0.00868056534572794,0.005207850683070149
457,NAM6,95249.96,328.5,1563700.5052836195,66674972,8392.81987733133,17.0,463348.0013899659,67050238,3306.275663495243,17.0,89406.47079880611,3676.133245480226,3292.4395704572435,1579.148969188161,2573293.2718361584,0.6184309763832235,0.6095196860375135,0.6061083332769079,312.47862552632137,0.9935004257553866,0.002521974642356974,0.002406061556410881
458,NAM7,51525.83,322.5,577517.7921957324,36068081,4537.591813743898,7.0,171457.73761643196,36250821,2826.2165748622933,7.0,77461.48812016421,3490.3215986879245,3058.7421322647674,1628.2482997073291,2443225.1190815475,0.3891449276983111,0.37914418014088413,0.3772329183937655,334.2818837965924,0.9950334090364463,0.002528687557172843,0.0012988119634587034
459,NAM8,90798.11428571428,242.0,1511421.7812274385,63558680,8038.637626736763,24.0,447835.8996403046,64220676,3105.590260390586,24.0,78395.12966912385,3808.889856312136,3453.6916683870186,1818.5835149759519,2666222.899418495,0.6351965882368015,0.6201076076469807,0.6137154488999773,346.76990538204456,0.9776614777458899,0.01359325460853137,0.005289822860164225
460,NAM9,54982.01142857143,303.0,619519.9588153126,38487408,4841.92877706847,8.0,183920.6880386579,38682169,2994.5674762143217,8.0,81013.771047531,3583.6579663685984,3171.3847608689734,1587.7338900632162,2508560.5764580187,0.39161496866549983,0.3835426901182849,0.3816115895672758,326.32006672443686,0.9951293579219924,0.002354004502694769,0.0014925481557148462
461,NER1,26063.11142857143,812.0,348182.42987684376,18244178,2313.629115033171,15.0,103260.12350950539,18483583,1191.4394091136705,15.0,24537.787220135746,3021.5861334965293,2870.719623847603,1341.9471443333741,2115110.2934475704,0.6195280474619592,0.49146445512645187,0.4850988577268812,828.47300363724,0.9401798341804184,0.05068508632768874,0.004784083259181946
