"GID_1","member_community","trpar","trtax","trgov","trlaw","trgen","trrel","trnei","tracq","railway_contact","explorer_contact","district_ethnic_frac","loc_ln_export_area","distsea","mp_service"
"BFA5",0.48200101,1.92251511141521,1.91829413018858,2.03747650079882,2.21102304520906,0.362174239767368,2.71099924879538,2.05838077963358,1.55509647677182,0.34877709,0.34877709,0.42672035,0.010268392,568.75671651573,0.944224140201138
"BFA6",0.26538068,2.06491196581164,1.95683362845257,2.27055542761912,2.14724197728209,0.517968353929047,2.8903032803002,2.22590786392244,1.392848629913,0.29413357,0.29413357,0.15965027,0.030207055,619.673928138134,0.886627254937165
"BFA7",0.3421548,1.49257651488569,1.31698634703715,1.22629226835229,1.63363636487671,0.126309555274736,2.5537654010816,1.54668972343594,1.02597235007624,0.43582061,0.51351565,0.52165794,0.0023804584,450.241234388537,1
"BFA8",0.34457973,1.85456910329827,1.82415819569788,2.32462362078827,2.0801204293512,0.405241862157865,2.76140350456843,2.40065416615031,1.8952897618717,0.90674573,0.90674573,0.16468376,0.03836792,283.032663233607,1
"BFA9",0.37039685,1.83625494200266,1.39607646145529,1.77247977453373,1.92625618143784,0.147530830010872,2.81902236305575,2.03816991419754,1.33265359809328,0.84596664,0.84596664,0.15647011,0.019629134,456.738781323314,1
"BWA1",0.174203344,1.76339685749079,1.86335292652237,1.68175494633102,2.05999102117696,0.164840636433966,1.6964355530664,1.22665142765907,0.99953360260891,0.978968954,0.224504342,0.844428776,0.00588620828,420.166372523791,0.985286493977553
"BWA10",0,1.38339920948617,1.07146638433033,1.8498023715415,2.45009881422925,0.183300395256917,1.81669960474308,1.69169960474308,1.04990118577075,1,0.44169959,0.82979834,0,522.535279407219,1
"BWA11",0.1763671,1.25764686582475,1.58025676304614,1.58902995082324,1.82033099307759,0.0268696502131681,1.94398938850859,1.38971793055237,0.877765920638583,1,0.29261509,0.84085852,0,448.646296998422,1
"BWA12",0.218347275,1.86364839199684,2.11944742405282,1.67966945260399,2.53926827421464,0.0647645383469842,1.98129645695712,1.47230329184493,1.15107079753712,1,0.254576325,0.83946797,0,431.623983492179,1
"BWA13",0.079229124,1.52275160599572,1.73602305475504,1.42692719486081,1.96038543897216,0,1.54041755888651,0.836456102783726,0.613222698072805,0,0,0.058159515,0.27997369,20.8281755675,1
"BWA14",0.189202245,1.57179904387751,1.99393607216258,1.53100825750692,2.23832349370722,0.0438566349849147,1.46063930924915,1.00674161668767,0.970152259752981,0.958809705,0.29043116,0.81073567,0.011522269,442.727757692386,1
"BWA15",0.093225432,1.52958067530873,1.77445086550577,1.50418051292634,2.11855575923646,0.154065195676714,1.69533083463402,1.08111761369517,1.09731732754722,0.671769093333333,0.242842206666667,0.703017076666667,0.0918932833333333,342.100078871237,1
"BWA3",0.16596958,1.88469729236386,1.58078152386844,1.53262075224362,2.12273042960611,0.041254752851711,1.4101711026616,0.935076045627376,0.842490494296578,1,0.16948669,0.85286456,0,409.332683990856,1
"BWA4",0.202051585,1.5635712764685,1.69240935874172,1.43015315869276,1.95683382138333,0.119458430618616,1.70831288342617,1.0520569300566,0.980423796568496,1,0.23892034,0.85712749,0,430.016674748275,1
"BWA5",0.19488535,1.82988764415106,1.95831014803829,1.63191524216238,2.31840640257483,0.14923379410936,1.71811206901101,1.43669984983937,1.16877927502362,1,0.130540035,0.8494882,0,399.359476949558,1
"BWA6",0.125,2,1.5,1.42857142857143,1.625,0,2.5,1.5,1,1,0.5,0.81771487,0,511.359688776625,1
"BWA7",0.249662705,1.65394405918836,1.67246591481396,1.32382983090506,2.03718231408864,0.121108274747967,1.65529322629711,0.906305101628671,0.96443425165622,1,0.33011423,0.83525446,0,451.212258700001,1
"BWA9",0.16158403,1.5234069218804,1.79879748385151,1.59933687599787,2.23702892365914,0.0273778866051999,1.62077648286942,1.31072592493459,1.12010111586966,1,0.37021533,0.83061969,0,494.237472499955,1
"CIV1",0.49830171,1.62962001034068,1.54412224304892,1.16023446353626,1.43101534374302,0.103032573753263,2.68436309420875,1.49870421817456,1.21799984620115,0.13096742,0.80680901,0.45114636,0.54468548,829.871946536728,1
"CIV10",0.56979746,2.31305108820582,1.90339269339454,1.69105418576248,1.87153576040514,0.106177583058882,2.91295451866787,2.16949549940958,1.49782689689763,0.099845648,0.53079164,0.45140544,0.4959673,557.670750982007,0.743193173376554
"CIV11",0.44047812,1.76978976920187,1.66961865992543,1.3947519122387,1.56821801137518,0.130653580148418,2.69428426670766,1.81587247870268,1.37264592744733,0.53157669,0.98711616,0.54174894,0.50724006,707.90541246765,1
"CIV12",0.534519315,2.08983155288062,1.35619485958049,1.47406135712509,1.77355789877882,0.130935521936352,2.92282357296875,1.79030721859828,1.32547834991783,0.06585229,0.62268974,0.310952245,0.246483601995,845.767325906196,1
"CIV13",0.48295471,1.67343847855948,1.49740383758117,1.45697538379372,1.4267746643193,0.0572337773811115,2.81405801753225,1.4919148074158,1.12797898078949,0.13147177,0.97506994,0.44933325,0.62180287,799.105063684567,1
"CIV14",0.70640731,1.57043137739043,1.44856695355284,1.45007310478348,1.35152616090492,0.198887156334402,2.51193057545877,1.72185052371508,1.46928228010015,0.40674403,1,0.38347867,0.43519598,732.009336664754,1
"CIV2",0.47686189,1.16722205836812,1.34549327845092,1.34124945802795,1.55442018922504,0.213446255310873,2.7210544130659,1.42178335227805,1.25978831761091,0.29100469,0.9065451,0.31985661,0.68499005,781.886820515347,1
"CIV3",0.487122195,1.51803669476789,1.40859919689553,1.09548268710183,1.19745735519951,0.130870289954262,2.70045787714584,1.45863554825765,1.02921746873035,0.21711723,0.98750767,0.60354197,0.780125855,756.165747156233,0.900389961929638
"CIV4",0.45542932,1.7786869251179,1.32325759691921,1.27151519383843,1.58760105947817,0.117828268720524,2.93391413436026,2.02151519383843,1.38217173127948,0,1,0.16557911,0.00053777691,1027.98396973903,1
"CIV5",0.37013595,1.15197422165501,1.2877218940129,0.975920108663706,1.18441424919198,0.0756275073429389,2.66336866234107,1.5257462634785,1.12154521267505,0.037605595,0.85635069,0.481353135,0.50331233,846.281034374752,0.943334387633013
"CIV6",0.43847159,1.71612974709615,1.42567059944914,1.16686805658706,1.39263872505756,0.0377523604209012,2.81506983058985,1.82807557618862,1.05136579892125,0.079958767,0.98112381,0.4615992,0.91363764,889.949882926597,0.782388140805286
"CIV7",0.60849008,1.34702738935889,1.34465003204242,1.08789059054745,1.23826330530842,0.0500228458048937,2.49256532022151,1.16453234347287,0.684033432581059,0.170381555,0.92664495,0.712014255,0.978937045,796.25318676803,1
"CIV8",0.539118125,1.08398213490424,1.33182484653216,1.04883387808799,1.58228454165298,0.0983527195267867,2.48743074185085,1.37216077821154,0.897242414374635,0.0884118825,0.905698715,0.410321975,0.461535755,884.624196493616,0.764196009583261
"CIV9",0.349315135,1.40461228532339,1.55093448686904,1.15149969181954,1.4180242596329,0.0907230003899446,2.56093614492164,1.71148777234616,1.28607891391741,0.321352135,0.99103892,0.450830205,0.759292095,807.078258533698,1
"CMR1",0.54853469,2.21053400838864,1.41387130552618,1.55192605415627,1.85556857041166,0.450530373067904,2.89351086452169,2.00885572360741,1.53380393133287,0,0,0.3987315,0.27991626,131.660498730802,1
"CMR10",0.65727657,1.57282108526461,1.04190445082812,1.46474408375186,1.55034267407444,0.104097401461391,2.73406226864961,0.994991551417534,1.18553008275429,0,0,0.51223511,0.27970392,127.22505161977,1
"CMR2",0.61308977,1.53617836601596,1.2465366368942,1.21664060680013,1.49954749346898,0.0704300145000572,2.73794740322962,1.09371056745255,1.31371788034293,0,0,0.39955701,0.27929889,82.557513133347,1
"CMR3",0.49006832,1.31078744463676,0.828391297655481,0.886497231916406,1.22804840873725,0.405556734625478,2.8472842767846,0.83139442037918,1.01179807228365,0,0,0.36292353,0.27976513,83.5761959335542,1
"CMR4",0.46830285,1.57165863972565,1.27822100244639,1.33536722847478,1.55968494208696,0.166036336168258,2.65286037391103,1.00515278313234,0.477381331424716,0,0,0.48763463,0.28000835,169.6524835035,0.983244100858463
"CMR5",0.47751683,0.821329520318814,0.758947013576516,0.902762442392197,0.915071088005098,0.206344233374641,2.54378507534921,1.10561904868396,1.13925103761423,0,0,0.428076865,0.280085605,171.767068274572,0.910433742073679
"CMR6",0.64966357,1.24813031167863,1.04264230508513,1.29859371626225,1.26229035381643,0.0978160139175774,1.45582889698512,1.21456678767707,1.17010406050245,0,0,0.35879308,0.27999395,96.9127022431856,1
"CMR7",0.43696189,1.84159516111895,1.53260128028615,1.67480644401825,1.76681437602477,0.267079123789951,2.8907444895116,1.94306322666891,1.37678150830791,0.088560022,0.29785663,0.29620367,0.50713742,390.140470365101,1
"CMR8",0.42749473,0.892220096265712,0.493046171470197,1.0537941892992,0.794302639977313,0.197853782664815,2.77032655602575,0.97933419634408,1.28979563962745,0,0,0.72262746,0.27959815,141.072183000399,1
"CMR9",0.52897048,0.926121287978601,0.854802762445216,1.00611272416709,1.26633566329186,0.0408701532531155,1.36751564271873,0.910109558742053,0.882778082993567,0,0,0.24470225,0.28019318,206.922886835151,1
"CPV12",0.19272503,1.5386340375943,1.59874339401134,1.28109471333206,2.07333667112771,0.0452743140413579,2.51554443288338,1.75499574682428,1.27463318431161,0,0.21313499,0.12137558,0.12725088,147.221933257433,1
"CPV16",0.18926033,1.45903848219757,1.4560204940765,1.39391101412319,1.93962871608122,0.179304670282578,2.51312514091524,1.51760676917655,1.29236577103694,0.22746484,0.34098935,0.33617508,0.304959,125.389356845358,1
"CPV19",0.35948515,1.62515405146012,1.44626378007748,1.30997163724437,1.71693439396804,0.0235741421713231,2.62171325596625,1.55377721692566,1.08440450479315,0.075698294,0.31183788,0.23551106,0.28969467,125.136486178381,1
"CPV6",0.29203811,1.74459824265593,1.66964049100067,1.76526532275036,2.1716418790902,0.140782736032311,2.52827069760348,1.72981249626716,1.41128319917673,0.24704173,0.060215529,0.12315591,0.41348085,144.586281438977,0.742688053830036
"CPV7",0.28508055,1.79900539817523,1.63869333444141,1.97745545496555,1.8810001799062,0.0326468196905876,2.57766160833677,1.50663715618216,1.13349588434182,0.55965459,0.26839495,0.2818245,0.21287549,279.743515456812,0.88884785443442
"DZA1",0.05406123,0.765892222229339,0.543446592873688,1.25219722837328,1.31229476846684,0.471460307206173,2.89187753783651,2.38446492658404,2.23133569685653,0,0,0.24396949,0.13289835,460.794675038015,1
"DZA10",0.07511837,0.418528209232931,0.107064127163184,0.486300482519536,1.27727726093363,0.0276462532327143,1.7073654767377,1.47819462248105,1.44509079698185,0.055292506,0,0.12699632,3.6744082,104.40373244552,1
"DZA11",0.10181706,0.787928182250622,0.4198752905766,0.803994953615875,1.23982310558708,0.176673437015114,2.16046956852756,1.81216944855141,1.64593569535674,0.056344364,0,0.17760926,1.6462107,325.735032497483,1
"DZA12",0.21132076,2.05567928730512,1.8,1.74716981132075,1.64150943396226,0.452830188679245,2.30566037735849,2.15283018867924,1.95849056603774,0,0,0.052202549,3.2356627,122.702089585011,1
"DZA13",0.16128288,1.44957059618544,0.995249140016299,0.828258260229913,1.68784735669713,0,1.63240366032897,1.02171551656534,0.85364588591955,0.064214595,0,0.37017971,0.082148984,450.978928208266,1
"DZA14",0.062286157,1.12431545796003,0.882196541348973,0.843955331365055,1.62368680302617,0.102596170325025,2.59674655243922,1.61084806485439,1.4931439685489,0,0,0.062083464,3.4507387,98.2530191112,1
"DZA16",0.1,1.66666666666667,1.7,1.9,1.8,0.6,1.9,1.8,1.8,0.1,0,0.75,0.32485309,386.66348573326,1
"DZA18",0.095216997,1.84845608316003,1.24397463640627,1.32226688614651,1.94532252782913,0.172347456384835,2.17530726758249,1.61660181814305,1.56417118755381,0,0,0.34000197,0.39954323,480.25504666175,1
"DZA19",0.1,1.22222222222222,1.3,1.3,1.3,0.2,1.7,1.1,1.1,0,0,0.23203126,0.53299725,466.385309631,1
"DZA20",0.2,1.5,1.1,0.8,2.1,0.111111111111111,2.5,1.4,1.4,0.2,0,0.42148438,0.031561662,411.3386970596,1
"DZA21",0.1,1.9,1.9,1.9,1.9,0.6,2.2,2,2,0.30000001,0,0.067187503,3.4878833,131.62488300834,1
"DZA23",0.089052998,1.63348092150043,1.75547350157841,1.42263249210796,1.79984362835864,0.744526498421593,2.53284100947044,2.39926151420566,2.39926151420566,0.32189402,0,0.52865171,0.080488399,385.906575217518,1
"DZA26",0.037718341,1.89944041288174,1.92157566069551,1.59372558685858,1.77622401965492,0.33909167928862,2.36090832071138,2.23241777478917,2.0053005666832,0.40530056,0,0.064216666,3.4105058,143.338470273819,1
"DZA27",0.012573772,1.5378946926574,1.63569584469285,1.43825508668478,1.80113047106253,0.389814212736118,2.24322454380928,2.03477546817782,1.8724113351969,0.03045059,0,0.07919506,3.6125069,101.64032900699,0.69549409290741
"DZA28",0.081227131,1.61674848035123,1.35102027527606,1.33127375819972,2.08047433452856,0.0712768523321002,1.95536528997165,1.44173855570801,1.04978084580321,0.07318484,0,0.049013987,3.4490924,106.394067495708,1
"DZA29",0,2.21070460704607,1.62872628726287,1.94647696476965,1.88956639566396,0.310975609756098,2.15548780487805,2.10365853658537,2.10365853658537,0,0,0.34007928,0.18858385,484.915984290259,1
"DZA30",0,1.5,0.9,0.9,1.5,0,2.5,1.1,1,0,0,0.065624997,3.6808572,98.2530191112,1
"DZA32",0.10184734,1.3593580434815,1.04859863450549,1.00833271318868,1.71558626873277,0.0692456192210319,2.32007575610973,1.30331839961809,1.27048479926078,0.26600432,0,0.075858064,3.4816372,127.843219933573,1
"DZA33",0.084298298,1.59028509470245,1.17637959191467,1.19879225454438,1.71004502276403,0.0786401440423128,2.60111240369716,1.688263074558,1.53187185669508,0.15983823,0,0.1069112,3.6200955,116.033351337078,1
"DZA34",0.16286233,1.43028816802972,1.10571475757827,1.17144272734808,1.58572136367404,0,1.33105842022665,1.09361315730475,0.949781051687598,0.057147577,0,0.19412367,3.6151984,104.610089514772,1
"DZA35",0.030565083,1.41083442409051,0.931975914630418,1.53260979038251,1.67653663165104,0.162201110699921,2.05029981166181,1.48506106916644,1.18604441349993,0.21708082,0.15282542,0.45648748,0.35817641,481.199443435803,1
"DZA36",0.043683901,1.11184472335655,0.850453255698925,1.01719385642767,1.72656902391558,0.128274270853748,2.06602896862612,1.58689942793578,1.5825840975454,0.46895769,0.0097529329,0.44470063,1.2110152,308.077130738759,1
"DZA38",0.0637820235,1.94398206970937,1.50188113199065,1.22683037089638,2.16499617695648,0.349456522198617,2.20595044572383,1.7927119000869,1.63433684457104,0.188099105,0,0.1955892695,2.2868314,224.114670168113,1
"DZA39",0.13431652,1.80368652647128,1.61591894161066,1.7472859050277,1.82216817507662,0.493750766534039,2.1983424084512,2.06025529176391,2.00377059839581,0,0,0.46861961,0.32485309,448.04499097,1
"DZA4",0.19322875,0.623104408526165,0.342112193131546,0.843733176895202,1.57630436840888,0.0908755208188003,1.74186326251486,1.23313783336399,1.25381267706852,0.1684026,0.015407468,0.38755801,3.1686394,164.291388331145,1
"DZA40",0,2.1,1.5,1.9,1.9,0.1,2.4,2.4,2,0,0,0.23151042,0.25475925,470.3999187869,1
"DZA41",0,2,2,1.33333333333333,1.875,1,3,3,3,0,0,0.086621091,3.4038098,98.2530191112,1
"DZA42",0.1,1.9,1.3,1.6,2.55555555555556,0,1.5,1,0.8,0,0,0.17777778,0.32485309,448.04499097,1
"DZA43",0,1.67601663388011,1.50453361424959,1.64088770705246,2.14476765125455,0.203716280089671,2.60291345631903,1.59459596975841,1.19679946836003,0,0,0.13611026,3.6753061,98.2530191112001,1
"DZA45",0.1,0.222222222222222,0.222222222222222,0.2,0.7,0.5,2.7,2.8,2.7,0,0,0.3359375,0.088268593,462.7172458988,1
"DZA47",0.052869495,1.81498974765786,1.4492939824078,1.66341347859456,1.70826884768625,0.246304753806956,2.2811239164166,1.97073921402748,1.64217282402951,0.047405917,0,0.25833955,3.5033381,103.526431888358,1
"DZA5",0,2.0191357269501,1.90852946833897,1.78852432892585,1.89739365642227,0.708529468338965,2.37985313918638,2.33411787335586,2.12558840501689,0,0,0.050703142,3.6104081,98.2530191112,1
"DZA7",0.056561086,1.80103507763082,1.89400479616307,1.75656108597285,2,0.560633484162896,2.31719457013575,2.20407239819004,2.14751131221719,0.043438915,0,0.053489268,3.2356627,103.085144200379,1
"DZA8",0.10270362,0.918354433295141,0.642279535519197,0.905265533004668,1.32416367778379,0.154318946787503,2.36816986585328,1.48918551942755,1.39283141955617,0,0,0.089064255,3.6892638,98.2530191112,1
"DZA9",0.30000001,1.1,0.5,0.9,1.8,0.2,2.4,1.4,0.9,0.1,0,0.10571289,3.4458466,109.37697374358,1
"EGY1",0.0358386265,0.606355272661113,0.816599922529884,0.886272256664495,1.54467681067062,0.364546425139311,2.49058098318547,2.08898133319411,1.8521978716456,0.142244755,0.96177429,0.415825695,0.506082875,425.005527669244,1
"EGY10",0.27328885,0.469508547718656,0.584079798193602,0.629831406020886,2.26320942803968,0.23291263888599,2.03016115299634,2.03579267382462,1.81355792265631,0.0069610635,0.96610159,0.27083334,0.24517886,526.618305755004,0.76108785029167
"EGY11",0.031975854,0.499534014286648,0.371914690987328,0.250245997540351,1.72307799459674,0.277041693761958,2.18239723708355,1.75037074072109,1.45965104302904,0.031445708,0.99310458,0.31214106,0.3167451,558.913382888013,1
"EGY12",0,0.534635287940244,1.12370059470241,0.7647963433565,1.32648701136747,0.290499293999243,2.41164714392125,1.94108532215612,1.28305134175172,0.12551719,0.69785196,0.64364344,0.71150798,325.316665729976,1
"EGY13",0.1,0.8,1.625,1.22222222222222,2.7,0,2.5,2.5,1.4,0.69999999,0.1,0.51788193,0,216.7391745139,1
"EGY14",0.0256302525,0.431239299647204,1.26651367686677,0.704105613950495,2.28967287520881,0.142822173052249,2.71593670276689,1.70078089124178,1.71346259165381,0.0140673265,0.98593268,0.24614282,0.063855624,531.826413497241,1
"EGY16",0,0.826049820425556,0.910750266237166,0.886594151107159,1.29279671107335,0.281231993716626,1.935566804976,2.03897252544706,1.98140350480008,0.082297705,0.9484126,0.49232781,1.0071311,426.581099829562,1
"EGY17",0.057512209,0.713575954030817,1.20793355753489,1,2.8,0.0424877916394855,3,3,2.3,0.46995115,0.084975585,0.68056101,0,299.63112632733,1
"EGY18",0.045337964,1.29869999753021,1.17400107142565,1.16358903015832,2.21870178472195,0.306481876172711,2.53327069530564,2.29163320286426,1.90852399736354,0.01500382,0.92498088,0.30281144,0.30981231,520.733002592283,1
"EGY2",0.19103931,0.61344102597857,0.6,0.8,0.8,0.304480341992857,1.1,1.10896068398571,1.09551965800714,0.13136239,0.2,0.49712002,0,463.191814982718,1
"EGY21",0,0,0.734193189306256,0.0637989828677805,2.83866799594291,0,2.92266400811417,1.78399601217126,2.02266400811417,0,1,0.33545917,1.4915731,543.860137145838,1
