"GID_1","middle","poorer","poorest","richer","richest","has_mobile_phone_no","has_mobile_phone_yes","primary_or_no","secondary_or_higher","rural","urban","(0,15]","(15,20]","(20,25]","(25,30]","(30,35]","(35,40]","female","male","rh_anc_pv","rh_anc_pvskill","rh_anc_numvs","rh_anc_4vs","rh_anc_moprg","nt_bf_ever","nt_bf_start_1hr","nt_bf_start_1day","nt_bf_prelac","nt_bottle","ch_allvac_either","ch_novac_either","fp_know_any","fp_know_mod","fp_know_trad","fp_use_mod","fp_use_no","fp_message_noneof3","dv_sex_12m","dv_phy_12m","rh_prob_permit","rh_prob_money","rh_prob_dist","rh_prob_alone","rh_prob_minone","hk_sex_2plus","hk_sex_notprtnr","hk_cond_2plus","hk_cond_notprtnr","hk_sexprtnr_num","hk_ever_heard","hk_knw_risk_cond","hk_knw_risk_sex","hk_knw_risk_condsex","hk_knw_hiv_hlth","hk_knw_hiv_mosq","hk_knw_hiv_supernat","hk_knw_hiv_food","hk_knw_hiv_hlth_2miscp","hk_knw_comphsv","hk_knw_any","hk_knw_linear_index","hk_knw_mtct_preg","hk_knw_mtct_deliv","hk_knw_mtct_brfeed","hk_knw_mtct_all3","hk_knw_mtct_meds","hk_atd_shop_notbuy","we_decide_all","we_decide_none","we_dvjustify_burn","we_dvjustify_argue","we_dvjustify_goout","we_dvjustify_neglect","we_dvjustify_refusesex","we_dvjustify_onereas","we_justify_refusesex","we_justify_cond","we_num_justifydv","(40,45]","fg_relig","fg_cont","(45,50]"
"MWI12",0.240383708045572,0.176362253920565,0.256863416305191,0.200556482668078,0.125834139060594,0.459936333719278,0.540063666280722,0.69667720129662,0.30332279870338,0.952660648396138,0.0473393516038621,0.646432617353765,0.117712109731962,0.112577053351865,0.0659837540486844,0.0493240553913481,0.00797041012237574,0.788226025028504,0.211773974971496,0.935897435897436,0.873397435897436,0.982876712328767,0.46474358974359,0.792096219931271,0.981651376146789,0.795107033639144,0.963302752293578,0.0397553516819572,0.0492307692307692,0.716867469879518,0.0120481927710843,0.962616822429907,0.962616822429907,0.734423676012461,0.30607476635514,0.688473520249221,0.691588785046729,0.113636363636364,0.113636363636364,0.181996086105675,0.576320939334638,0.556751467710372,0.370841487279843,0.728962818003914,0.0404984423676012,0.161214953271028,0.326923076923077,0.449275362318841,3.08613264427218,0.876947040498442,0.669003115264797,0.738317757009346,0.591121495327103,0.748442367601246,0.624610591900312,0.749221183800623,0.753894080996885,0.494548286604361,0.349688473520249,0.809190031152648,0.694011768778128,0.629283489096573,0.661993769470405,0.746105919003115,0.526479750778816,0.695482866043614,0.233570159857904,0.359163591635916,0.296432964329643,0.0420560747663551,0.0529595015576324,0.0537383177570093,0.0630841121495327,0.0482866043613707,0.122274143302181,0.556853582554517,0.718847352024922,0.113161131611316,NA,NA,NA,NA
"MWI13",0.185225620595059,0.247564589700141,0.289380099277351,0.144686753302341,0.133142937125107,0.430880701293491,0.569119298706509,0.753359126299882,0.246640873700118,0.951259062304531,0.0487409376954686,0.577918329802111,0.141942774415104,0.121441063602647,0.0951784091512453,0.0535734233914181,0.00994599963747408,0.730502417174656,0.269497582825343,0.990892531876138,0.961748633879781,0.976058931860037,0.528233151183971,0.837037037037037,0.973076923076923,0.746153846153846,0.946153846153846,0.0192307692307692,0.0239043824701195,0.819548872180451,0,0.994426751592357,0.994426751592357,0.836783439490446,0.526273885350318,0.467356687898089,0.511942675159236,0.284584980237154,0.162055335968379,0.142857142857143,0.655398037077426,0.597600872410033,0.464558342420938,0.818974918211559,0.0621019108280255,0.145700636942675,0.282051282051282,0.666666666666667,2.67084078711986,0.994426751592357,0.738057324840764,0.901273885350318,0.686305732484076,0.879777070063694,0.704617834394904,0.863853503184713,0.911624203821656,0.582006369426752,0.406847133757962,0.934713375796178,0.806882519462144,0.744426751592357,0.803343949044586,0.873407643312102,0.652866242038217,0.811305732484076,0.184147317854283,0.535108958837772,0.0738498789346247,0.0469745222929936,0.0796178343949045,0.0732484076433121,0.0995222929936306,0.0780254777070064,0.189490445859873,0.652866242038217,0.835987261146497,0.171912832929782,NA,NA,NA,NA
"MWI14",0.301509670196264,0.202660724445988,0.130728254173452,0.257440292212555,0.10766105897174,0.471556151678398,0.528443848321602,0.597684547418433,0.402315452581567,0.972496440773289,0.0275035592267108,0.546053405168012,0.151741522556975,0.147782379049891,0.0822834804068595,0.0592077270239833,0.0129314857942786,0.771713296367428,0.228286703632572,0.971014492753623,0.946169772256729,0.982905982905983,0.455486542443064,0.738758029978587,0.973913043478261,0.704347826086957,0.956521739130435,0.0217391304347826,0.0512820512820513,0.747663551401869,0.0280373831775701,0.999141630901288,0.999141630901288,0.852360515021459,0.486695278969957,0.503004291845494,0.502145922746781,0.158333333333333,0.241666666666667,0.0884658454647256,0.493840985442329,0.564389697648376,0.25531914893617,0.722284434490482,0.0309012875536481,0.165665236051502,0.166666666666667,0.580310880829015,2.87980769230769,0.99656652360515,0.84206008583691,0.906437768240343,0.804291845493562,0.936480686695279,0.744206008583691,0.857510729613734,0.91587982832618,0.672961373390558,0.557081545064378,0.969098712446352,0.852932761087273,0.837768240343348,0.896137339055794,0.923605150214592,0.785407725321888,0.87725321888412,0.113695090439276,0.458923512747875,0.123229461756374,0.048068669527897,0.0781115879828326,0.0523605150214592,0.0866952789699571,0.0738197424892704,0.15793991416309,0.739914163090129,0.888412017167382,0.144475920679887,NA,NA,NA,NA
"MWI15",0.202006155627211,0.245694360492007,0.213301605598218,0.134762394451083,0.204235483831481,0.441522302945567,0.558477697054433,0.543882068244944,0.456117931755056,0.822966713134906,0.177033286865094,0.589858967556706,0.131160765883736,0.139789380636204,0.0667993411789665,0.0592419901382858,0.0131495546061025,0.760220959534546,0.239779040465454,0.981283422459893,0.978609625668449,0.989100817438692,0.398395721925134,0.678474114441417,0.984042553191489,0.925531914893617,0.978723404255319,0.0265957446808511,0.0268817204301075,0.906542056074766,0.0186915887850467,0.966630785791173,0.965554359526372,0.78794402583423,0.429494079655544,0.565123789020452,0.604951560818084,0.111702127659574,0.164893617021277,0.0313837375178317,0.329529243937233,0.385164051355207,0.0584878744650499,0.477888730385164,0.0290635091496232,0.109795479009688,0.37037037037037,0.637254901960784,2.22151898734177,0.944025834230355,0.716899892357374,0.809472551130248,0.666307857911733,0.872981700753498,0.748116254036599,0.82561894510226,0.852529601722282,0.66200215285253,0.482238966630786,0.908503767491927,0.7886616433441,0.707212055974166,0.783638320775027,0.813778256189451,0.656620021528525,0.780409041980624,0.0615735461801596,0.598984771573604,0.0964467005076142,0.0290635091496232,0.0409041980624327,0.038751345532831,0.0409041980624327,0.0645855758880517,0.101184068891281,0.698600645855759,0.806243272335845,0.128595600676819,NA,NA,NA,NA
"MWI16",0.187704892776344,0.132234336294032,0.141261648398001,0.226691111702122,0.312108010829502,0.265738649576705,0.734261350423295,0.511145689335053,0.488854310664947,0.768366319345295,0.231633680654705,0.593357996550895,0.131117677877083,0.11570402286922,0.0859831245927155,0.0622855578906595,0.0115516202194273,0.743194440679214,0.256805559320786,0.994661921708185,0.980427046263345,0.978260869565217,0.548042704626335,0.724014336917563,0.970479704797048,0.804428044280443,0.966789667896679,0.047970479704797,0.0599250936329588,0.78030303030303,0.00757575757575758,0.974874371859296,0.974156496769562,0.800430725053841,0.445800430725054,0.54343144292893,0.398420674802584,0.114503816793893,0.17175572519084,0.0806916426512968,0.310278578290106,0.390970220941402,0.128722382324688,0.506243996157541,0.0380473797559225,0.108399138549892,0.377358490566038,0.741721854304636,2.59949622166247,0.991385498923187,0.737257717157215,0.884422110552764,0.677674084709261,0.723618090452261,0.69562096195262,0.885857860732233,0.903804737975592,0.47954055994257,0.353912419239052,0.876525484565686,0.775464624710862,0.68413496051687,0.760229720028715,0.834888729361091,0.586503948312994,0.75448671931084,0.0963070238957277,0.544871794871795,0.183760683760684,0.063173007896626,0.0789662598707825,0.094759511844939,0.122038765254846,0.114860014357502,0.223259152907394,0.615936826992103,0.770997846374731,0.222222222222222,NA,NA,NA,NA
"MWI17",0.195363731191664,0.247942045517401,0.263337794080602,0.186048650694983,0.10730777851535,0.460948433331773,0.539051566668227,0.684091846438597,0.315908153561403,0.978508935944098,0.0214910640559022,0.605983016186418,0.13675908466901,0.123199844504373,0.0808638982088763,0.040361985647405,0.012832170783917,0.770755662495857,0.229244337504143,0.995283018867924,0.976415094339623,0.983333333333333,0.556603773584906,0.72209026128266,0.995192307692308,0.802884615384615,0.990384615384615,0.0240384615384615,0.0242718446601942,0.821782178217822,0,0.981151832460733,0.980104712041885,0.668062827225131,0.435602094240838,0.563350785340314,0.505759162303665,0.131067961165049,0.135922330097087,0.153743315508021,0.47192513368984,0.580213903743315,0.219251336898396,0.68716577540107,0.025130890052356,0.123560209424084,0.416666666666667,0.677966101694915,2.3729863692689,0.973821989528796,0.670157068062827,0.77696335078534,0.58848167539267,0.893193717277487,0.727748691099476,0.819895287958115,0.890052356020942,0.62303664921466,0.381151832460733,0.926701570680628,0.773705642815593,0.786387434554974,0.825130890052356,0.833507853403141,0.721465968586387,0.814659685863874,0.117204301075269,0.533670033670034,0.195286195286195,0.0492146596858639,0.056544502617801,0.0659685863874346,0.0764397905759162,0.0638743455497382,0.136125654450262,0.707853403141361,0.853403141361257,0.114478114478114,NA,NA,NA,NA
"MWI18",0.203317323640416,0.154272108493017,0.0738335262155646,0.273755042824558,0.294821998826444,0.197426707505504,0.802573292494496,0.581285275230336,0.418714724769664,0.924075826124346,0.0759241738756536,0.590041220536664,0.132193176228266,0.116589318962393,0.0978057154902368,0.0557230016461249,0.00764756713631431,0.747394459294523,0.252605540705477,0.987837837837838,0.952702702702703,0.993112947658402,0.617567567567568,0.67945205479452,0.986263736263736,0.752747252747253,0.975274725274725,0.021978021978022,0.07202216066482,0.779761904761905,0.00595238095238095,0.984213122841638,0.984213122841638,0.851011346817958,0.431672422298964,0.551060680809077,0.319190922545634,0.152354570637119,0.119113573407202,0.0438768827766863,0.223313686967911,0.341191879502292,0.127046496398166,0.426981008513425,0.0542673902318698,0.184509126788357,0.5,0.68716577540107,3.15371428571429,0.99161322150962,0.800690675875678,0.906758756783424,0.748396645288604,0.894918598914652,0.763196842624568,0.891958559447459,0.917612234829798,0.664528860384805,0.512086827824371,0.955106068080908,0.842186043962081,0.730143068574248,0.845584607794771,0.878638381845091,0.655155402072028,0.82930439072521,0.0696517412935323,0.570093457943925,0.0883602378929482,0.0335471139615195,0.0409472126295017,0.0592007893438579,0.0769610261470153,0.0596941292550567,0.135175135668476,0.74148988653182,0.901332017760237,0.129141886151232,NA,NA,NA,NA
"MWI19",0.177567524307372,0.175345710454648,0.169291115662047,0.216633085433568,0.261162564142364,0.28813357044308,0.71186642955692,0.584694599063465,0.415305400936535,0.909269334440814,0.090730665559186,0.583695018284289,0.156920308491836,0.102584213041734,0.0859546185254827,0.0600174415218601,0.0108284001347979,0.766998189460021,0.233001810539979,0.993914807302231,0.967545638945233,0.973140495867769,0.460446247464503,0.730612244897959,0.978339350180505,0.826714801444043,0.971119133574007,0.0180505415162455,0.0401459854014599,0.734848484848485,0,0.969018932874355,0.969018932874355,0.74354561101549,0.437177280550775,0.559380378657487,0.427710843373494,0.0807174887892377,0.0672645739910314,0.260626398210291,0.5917225950783,0.520134228187919,0.299776286353468,0.715883668903803,0.0464716006884682,0.148881239242685,0.351851851851852,0.722543352601156,2.63141993957704,0.981927710843373,0.763339070567986,0.895869191049914,0.720309810671256,0.88209982788296,0.78829604130809,0.910499139414802,0.901032702237522,0.67039586919105,0.5,0.93631669535284,0.834863262574112,0.776247848537005,0.87263339070568,0.90447504302926,0.728055077452668,0.886402753872633,0.108676599474145,0.525730180806676,0.136300417246175,0.0309810671256454,0.0378657487091222,0.040447504302926,0.0602409638554217,0.0550774526678141,0.114457831325301,0.820998278829604,0.906196213425129,0.0778859527121001,NA,NA,NA,NA
"MWI2",0.0837821400776038,0.0653136433295638,0.060036200616697,0.172509685480184,0.618358330495952,0.209077281380851,0.790922718619149,0.319969242413506,0.680030757586494,0.339861456090035,0.660138543909965,0.600378969068269,0.149909236010361,0.116398001273493,0.0824928495140978,0.0410800798534632,0.00974086428031594,0.784469754512975,0.215530245487025,0.98019801980198,0.958415841584158,0.973523421588595,0.489108910891089,0.76969696969697,0.979919678714859,0.686746987951807,0.939759036144578,0.0240963855421687,0.0612244897959184,0.669642857142857,0.0178571428571429,0.991291727140784,0.991291727140784,0.740928882438316,0.447024673439768,0.544992743105951,0.421625544267054,0.106299212598425,0.181102362204724,0.234101382488479,0.472811059907834,0.494009216589862,0.258064516129032,0.709677419354839,0.0275761973875181,0.179245283018868,0.184210526315789,0.595141700404858,2.95536480686695,0.994920174165457,0.66255442670537,0.841799709724238,0.595065312046444,0.931059506531205,0.764876632801161,0.814949201741655,0.914368650217707,0.675616835994195,0.388243831640058,0.962264150943396,0.799467827769721,0.746008708272859,0.810595065312046,0.865021770682148,0.676342525399129,0.804063860667634,0.0824215900802334,0.623076923076923,0.0769230769230769,0.0537010159651669,0.0500725689404935,0.0602322206095791,0.0936139332365747,0.0732946298984035,0.15021770682148,0.747460087082729,0.833817126269956,0.142307692307692,NA,NA,NA,NA
"MWI20",0.217231761480731,0.199649238582794,0.235665121152275,0.188134326905822,0.159319551878378,0.448925940443291,0.551074059556709,0.555276830217388,0.444723169782612,0.894857088985965,0.105142911014035,0.588104591836617,0.130066686175637,0.148864967488112,0.0700036825029144,0.0512898298611609,0.0116702421355582,0.760565332050626,0.239434667949374,0.96127562642369,0.92255125284738,0.938388625592417,0.428246013667426,0.774881516587678,1,0.85,0.968181818181818,0.0181818181818182,0.0460829493087558,0.732673267326733,0.099009900990099,0.995525727069351,0.995525727069351,0.784116331096197,0.425055928411633,0.57158836689038,0.495525727069351,0.155080213903743,0.235294117647059,0.146842878120411,0.433186490455213,0.47136563876652,0.299559471365639,0.640234948604993,0.0436241610738255,0.147651006711409,0.205128205128205,0.583333333333333,2.22098765432099,0.972035794183445,0.750559284116331,0.809843400447427,0.649888143176734,0.89261744966443,0.674496644295302,0.804250559284116,0.875838926174497,0.588366890380313,0.409395973154362,0.935123042505593,0.779766343524736,0.771812080536913,0.814317673378076,0.891498881431767,0.693512304250559,0.874720357941834,0.242807825086306,0.571428571428571,0.0614617940199336,0.0503355704697987,0.0626398210290828,0.0782997762863535,0.0715883668903803,0.0771812080536913,0.161073825503356,0.577181208053691,0.833333333333333,0.149501661129568,NA,NA,NA,NA
"MWI21",0.230277888131066,0.266861613710188,0.163741104156888,0.201420584078655,0.137698809923203,0.388975376344373,0.611024623655627,0.626279216184875,0.373720783815125,0.968969475058651,0.0310305249413487,0.615097194249614,0.146046944575584,0.104203613038043,0.0747718283759193,0.0514334856876941,0.00844693407314665,0.774410310407676,0.225589689592324,0.986564299424184,0.957773512476008,0.978599221789883,0.502879078694818,0.766536964980545,0.981060606060606,0.848484848484849,0.973484848484849,0.0113636363636364,0.0342205323193916,0.739130434782609,0,0.988983050847458,0.988983050847458,0.84406779661017,0.457627118644068,0.538983050847458,0.524576271186441,0.138075313807531,0.100418410041841,0.189749182115594,0.472191930207197,0.54525627044711,0.223555070883315,0.693565976008724,0.0177966101694915,0.119491525423729,0.285714285714286,0.617021276595745,2.65463414634146,0.988983050847458,0.827966101694915,0.922881355932203,0.796610169491525,0.906779661016949,0.794915254237288,0.91271186440678,0.943220338983051,0.714406779661017,0.588135593220339,0.955084745762712,0.867608286252358,0.745762711864407,0.851694915254237,0.88728813559322,0.683898305084746,0.797457627118644,0.116538131962296,0.729395604395604,0.0549450549450549,0.0398305084745763,0.0466101694915254,0.0347457627118644,0.05,0.0550847457627119,0.109322033898305,0.630508474576271,0.795762711864407,0.111263736263736,NA,NA,NA,NA
"MWI22",0.24431108718732,0.243877800157635,0.176302354254404,0.181383372828347,0.154125385572295,0.344862709911695,0.655137290088305,0.681560367930234,0.318439632069766,0.966162565314612,0.0338374346853877,0.576303879577657,0.16512808889177,0.107359024284729,0.0810545507455796,0.0596369142175535,0.0105175422827108,0.743209288620542,0.256790711379458,0.99092970521542,0.986394557823129,0.983870967741935,0.569160997732426,0.652173913043478,0.995348837209302,0.906976744186046,0.995348837209302,0.00930232558139535,0.0280373831775701,0.68,0,0.976530612244898,0.975510204081633,0.742857142857143,0.476530612244898,0.519387755102041,0.502040816326531,0.201970443349754,0.172413793103448,0.236413043478261,0.495923913043478,0.56929347826087,0.275815217391304,0.739130434782609,0.0285714285714286,0.0795918367346939,0.142857142857143,0.564102564102564,1.83732057416268,0.993877551020408,0.655102040816327,0.756122448979592,0.596938775510204,0.914285714285714,0.770408163265306,0.902040816326531,0.93469387755102,0.673469387755102,0.375510204081633,0.959183673469388,0.799659863945584,0.811224489795918,0.860204081632653,0.898979591836735,0.738775510204082,0.790816326530612,0.114989733059548,0.53125,0.133928571428571,0.0612244897959184,0.0591836734693878,0.0724489795918367,0.0908163265306123,0.0928571428571429,0.18265306122449,0.541836734693877,0.678571428571429,0.191964285714286,NA,NA,NA,NA
"MWI23",0.261468422389945,0.235923732363798,0.22694240609658,0.213760516013526,0.0619049231361511,0.5822646252939,0.4177353747061,0.699209868893943,0.300790131106057,0.982657345337727,0.0173426546622729,0.559276968901812,0.156706868458685,0.115499695441712,0.100031165965949,0.0586490191300734,0.00983628210176727,0.781970505483366,0.218029494516634,0.994263862332696,0.946462715105163,0.990384615384615,0.621414913957935,0.66281310211946,0.975510204081633,0.873469387755102,0.971428571428571,0.0285714285714286,0.0173160173160173,0.848214285714286,0.00892857142857143,0.997379912663755,0.997379912663755,0.777292576419214,0.506550218340611,0.481222707423581,0.57292576419214,0.104838709677419,0.161290322580645,0.265555555555556,0.717777777777778,0.601111111111111,0.45,0.837777777777778,0.0454148471615721,0.14061135371179,0.230769230769231,0.565217391304348,2.60721247563353,0.997379912663755,0.805240174672489,0.892576419213974,0.759825327510917,0.917903930131004,0.733624454148472,0.852401746724891,0.903930131004367,0.639301310043668,0.498689956331878,0.965065502183406,0.83357593401262,0.818340611353712,0.889082969432314,0.916157205240175,0.763318777292576,0.889082969432314,0.123467600700525,0.381208053691275,0.143624161073826,0.0489082969432314,0.0427947598253275,0.022707423580786,0.0331877729257642,0.0436681222707424,0.0899563318777293,0.756331877729258,0.91528384279476,0.0885906040268456,NA,NA,NA,NA
"MWI24",0.192540652814109,0.122972298917182,0.0466539424160977,0.279306304815135,0.358526801037476,0.219906503474812,0.780093496525188,0.431172649668922,0.568827350331078,0.882513017669333,0.117486982330667,0.56958789845175,0.167242208047737,0.114890141595639,0.0837543413985482,0.0546752732321888,0.0098501372741377,0.750892204852711,0.249107795147289,0.981566820276498,0.965437788018433,0.976019184652278,0.423963133640553,0.751173708920188,0.97787610619469,0.747787610619469,0.942477876106195,0.0530973451327434,0.0580357142857143,0.83495145631068,0,0.985941893158388,0.985941893158388,0.864104967197751,0.505154639175258,0.479850046860356,0.389878163074039,0.110497237569061,0.204419889502762,0.0457354758961681,0.218788627935723,0.342398022249691,0.159456118665019,0.475896168108776,0.0487347703842549,0.127460168697282,0.423076923076923,0.794117647058823,3.18161683277962,0.989690721649485,0.775070290534208,0.868791002811621,0.704779756326148,0.740393626991565,0.740393626991565,0.915651358950328,0.898781630740394,0.529522024367385,0.391752577319588,0.898781630740394,0.795897115484749,0.742268041237113,0.838800374882849,0.891283973758201,0.646672914714152,0.795688847235239,0.100378787878788,0.59672619047619,0.105654761904762,0.10215557638238,0.12464854732896,0.15182755388941,0.179943767572634,0.126522961574508,0.274601686972821,0.685098406747891,0.837863167760075,0.270833333333333,NA,NA,NA,NA
"MWI25",0.183144315124658,0.275368155585424,0.267925000069081,0.160180761344677,0.11338176787616,0.428770902505985,0.571229097494015,0.710536780829097,0.289463219170903,0.916184159551724,0.083815840448276,0.613633121113739,0.129000922664617,0.114825625310124,0.0777565683846094,0.0495507384973718,0.0152330240295383,0.760552423946547,0.239447576053453,0.992047713717694,0.972166998011928,0.973843058350101,0.437375745526839,0.753012048192771,0.984962406015038,0.721804511278195,0.966165413533835,0.018796992481203,0.0634328358208955,0.798561151079137,0.00719424460431655,0.995421245421245,0.995421245421245,0.747252747252747,0.415750915750916,0.576007326007326,0.462454212454212,0.138888888888889,0.115740740740741,0.129963898916967,0.496991576413959,0.552346570397112,0.311672683513839,0.687123947051745,0.0347985347985348,0.143772893772894,0.342105263157895,0.585987261146497,2.6219262295082,0.994505494505495,0.733516483516483,0.891941391941392,0.677655677655678,0.914835164835165,0.720695970695971,0.823260073260073,0.889194139194139,0.604395604395604,0.426739926739927,0.953296703296703,0.80555555555556,0.684981684981685,0.766483516483517,0.86996336996337,0.591575091575092,0.781135531135531,0.162983425414365,0.53768115942029,0.147826086956522,0.032967032967033,0.054029304029304,0.0421245421245421,0.0512820512820513,0.043040293040293,0.119047619047619,0.675824175824176,0.867216117216117,0.0942028985507246,NA,NA,NA,NA
"MWI26",0.248198278533204,0.179536941769089,0.193898676754278,0.244458832895311,0.133907270048118,0.495615744872585,0.504384255127414,0.545261376577769,0.454738623422231,0.971487971337097,0.0285120286629031,0.560135122579146,0.143234695545171,0.115257574852169,0.0888566134578834,0.0765409947928903,0.0159749987727405,0.781465952369905,0.218534047630095,0.950782997762864,0.874720357941834,0.976190476190476,0.431767337807606,0.718676122931442,0.947916666666667,0.776041666666667,0.947916666666667,0.0625,0.0806451612903226,0.8,0.0888888888888889,0.992512479201331,0.992512479201331,0.825291181364393,0.470049916805324,0.52495840266223,0.473377703826955,0.10077519379845,0.178294573643411,0.122751322751323,0.514285714285714,0.529100529100529,0.278306878306878,0.692063492063492,0.0357737104825291,0.158901830282862,0.27906976744186,0.544502617801047,2.65660377358491,0.964226289517471,0.768718801996672,0.880199667221298,0.720465890183028,0.89018302828619,0.713810316139767,0.841098169717138,0.878535773710483,0.630615640599002,0.485024958402662,0.93261231281198,0.809761508596788,0.751247920133111,0.821963394342762,0.841098169717138,0.689683860232945,0.842762063227953,0.119068162208801,0.642458100558659,0.0558659217877095,0.0282861896838602,0.0366056572379368,0.040765391014975,0.0474209650582363,0.0299500831946755,0.086522462562396,0.687188019966722,0.831946755407654,0.0782122905027933,NA,NA,NA,NA
"MWI27",0.160241868668667,0.194335706372643,0.193400083678177,0.212154226792133,0.239868114488379,0.337509805430461,0.662490194569539,0.526340945718069,0.473659054281931,0.804910130927154,0.195089869072846,0.598165706301892,0.150621877808402,0.10232165452463,0.0813615748818495,0.0595619939003535,0.0079671925828736,0.758381124708697,0.241618875291303,0.998165137614679,0.926605504587156,0.977941176470588,0.513761467889908,0.790441176470588,0.972111553784861,0.912350597609562,0.968127490039841,0.047808764940239,0.048582995951417,0.761061946902655,0.00884955752212389,0.990412979351032,0.988938053097345,0.892330383480826,0.500737463126844,0.494100294985251,0.528023598820059,0.155234657039711,0.169675090252708,0.091796875,0.4931640625,0.427734375,0.078125,0.60546875,0.0648967551622419,0.216076696165192,0.386363636363636,0.511945392491468,3.67704918032787,0.993362831858407,0.848082595870207,0.932890855457227,0.821533923303835,0.957964601769911,0.811209439528024,0.866519174041298,0.926991150442478,0.745575221238938,0.62094395280236,0.981563421828909,0.878236643723376,0.844395280235988,0.92551622418879,0.938053097345133,0.809734513274336,0.907817109144543,0.0764662212323682,0.536992840095465,0.132458233890215,0.0317109144542773,0.0508849557522124,0.0457227138643068,0.0545722713864307,0.0663716814159292,0.104719764011799,0.746312684365782,0.895280235988201,0.101431980906921,NA,NA,NA,NA
"MWI3",0.181112290286246,0.202615819561475,0.205231730966113,0.223010383185308,0.188029776000858,0.4287024544463,0.5712975455537,0.569544793923792,0.430455206076208,0.96850074629804,0.0314992537019594,0.543491341634787,0.16876008289707,0.138918832841205,0.0823926567624768,0.0581962815412249,0.00824080432323615,0.747510726399266,0.252489273600734,0.976545842217484,0.850746268656716,0.962555066079295,0.375266524520256,0.780701754385965,0.957081545064378,0.76824034334764,0.948497854077253,0.0386266094420601,0.043859649122807,0.772727272727273,0.0181818181818182,0.988668555240793,0.988668555240793,0.797922568460812,0.499527856468366,0.499527856468366,0.534466477809254,0.109004739336493,0.274881516587678,0.216730038022814,0.522179974651457,0.548795944233207,0.223067173637516,0.67553865652725,0.0557129367327668,0.137865911237016,0.271186440677966,0.589041095890411,2.93684210526316,0.985835694050991,0.813975448536355,0.890462700661001,0.76109537299339,0.90084985835694,0.728989612842304,0.785646836638338,0.852691218130312,0.610009442870633,0.502360717658168,0.943342776203966,0.814395131675589,0.736543909348442,0.834749763928234,0.848914069877243,0.677053824362606,0.823418319169027,0.200191570881226,0.590846047156727,0.151178918169209,0.0462700661000944,0.0670443814919736,0.0613786591123702,0.0736543909348442,0.0802644003777148,0.138810198300283,0.686496694995279,0.775259678942398,0.141470180305132,NA,NA,NA,NA
"MWI4",0.261607483984496,0.229550509627339,0.166282520628976,0.23012242700753,0.112437058751658,0.477511525414763,0.522488474585237,0.485701067125074,0.514298932874926,0.992220028509459,0.00777997149054106,0.571836744605326,0.143163302326943,0.130663718296547,0.0874708885254163,0.0609890404107214,0.00587630583504617,0.795599273590229,0.204400726409771,0.992665036674817,0.990220048899755,0.985185185185185,0.511002444987775,0.605911330049261,0.975845410628019,0.85024154589372,0.951690821256039,0.0289855072463768,0.0536585365853659,0.88,0.01,0.991983967935872,0.991983967935872,0.860721442885772,0.531062124248497,0.461923847695391,0.551102204408818,0.102803738317757,0.182242990654206,0.0601503759398496,0.417293233082707,0.464912280701754,0.205513784461153,0.615288220551378,0.0170340681362725,0.147294589178357,0.235294117647059,0.537414965986395,2.91704545454545,0.991983967935872,0.817635270541082,0.889779559118236,0.776553106212425,0.929859719438878,0.708416833667335,0.81062124248497,0.867735470941884,0.606212424849699,0.490981963927856,0.956913827655311,0.822088621687823,0.81062124248497,0.869739478957916,0.87374749498998,0.749498997995992,0.862725450901804,0.124242424242424,0.572357723577236,0.0878048780487805,0.0561122244488978,0.0761523046092184,0.062124248496994,0.0781563126252505,0.064128256513026,0.138276553106212,0.711422845691383,0.834669338677355,0.11869918699187,NA,NA,NA,NA
"MWI5",0.231384061965115,0.170692141939494,0.0634953060093204,0.270874664898767,0.263553825187304,0.363345317397495,0.636654682602505,0.555264056574984,0.444735943425016,0.886029652143778,0.113970347856222,0.552882189421538,0.151884046374153,0.128347872608784,0.0786845501477789,0.075542975235049,0.0126583662126969,0.754683710633927,0.245316289366073,0.994778067885117,0.898172323759791,0.989473684210526,0.459530026109661,0.728232189973615,0.989247311827957,0.827956989247312,0.967741935483871,0.032258064516129,0.0437158469945355,0.806451612903226,0.032258064516129,0.979286536248562,0.978135788262371,0.814729574223245,0.477560414269275,0.500575373993095,0.42692750287687,0.209302325581395,0.215116279069767,0.128983308042489,0.216995447647951,0.47040971168437,0.185128983308042,0.559939301972686,0.048331415420023,0.0805523590333717,0.285714285714286,0.7,1.93013698630137,0.983889528193326,0.683544303797468,0.821634062140391,0.615650172612198,0.66283084004603,0.706559263521289,0.926352128883774,0.867663981588032,0.446490218642117,0.288837744533947,0.846950517836594,0.746068277713847,0.782508630609896,0.84234752589183,0.861910241657077,0.698504027617952,0.773302646720368,0.221052631578947,0.626644736842105,0.123355263157895,0.0828538550057537,0.108170310701956,0.118527042577675,0.132336018411968,0.128883774453395,0.227848101265823,0.650172612197929,0.721518987341772,0.210526315789474,NA,NA,NA,NA
