,GID_1,Mean_of_Night_Light,Std_of_Night_Light,Mean_distance_to_major_rd,Std_distance_to_major_rd,Mean_built_settlement_growth,Std_built_settlement_growth
260,ZMB4,0.14191273945420757,0.08739267414290484,14.632368272799395,3.5248726327907343,239.9861694472257,44.369380882208524
261,ZMB5,0.942731711110458,0.3545514625694778,11.548405977362147,1.8388972574381768,239.9350122242952,30.212057916777205
262,ZMB6,0.12256698173386783,0.10154537340913437,14.80434436757776,4.676563291727442,239.99340651957596,57.76847751444504
263,ZMB7,0.23450018881960402,0.22786208425030713,16.025234938615284,6.4168640661917085,239.96624522088416,68.59713091484366
264,ZMB8,0.10533095731034428,0.1265377983089136,11.417789742820416,3.4495750835836048,239.98921342012505,55.5999894368189
265,ZMB9,0.2078118729871899,0.15772082233716103,17.864297612109198,5.909991135518891,239.95294761580234,58.362981046608795
266,ZMB10,0.1256839553163814,0.0810842175567525,26.308907450114674,9.948982512822287,239.95411364148532,69.72738449190533
267,ZAF1,0.18437700692387823,0.27634544819311524,3.332005769437778,0.7933436054578433,239.92858475368033,41.03310016605518
268,ZAF2,0.22871182580354404,0.30482567413702916,2.672240590314288,0.5295829805603,239.93889660403562,35.47668108500295
269,ZAF3,6.065633061154637,0.7018663432884897,1.5087415749753557,0.11649706887291035,239.79361986062125,13.246452579057545
270,ZAF4,0.5470024529250574,0.34810477580754495,3.5863096115255857,0.6111920973128514,239.86199588433587,30.17149808333646
271,ZAF5,0.4175716517106928,0.2566898320258616,4.563893341158555,0.8922712203699101,239.87158414509383,34.223254057592314
272,ZAF6,0.6249247572724814,0.8061617131895517,3.3504660633471834,0.5459767262910292,239.90313842857987,27.038281000325007
273,ZAF7,0.400558320548195,0.28861148506222994,4.6961581461358355,0.9934075298762419,239.91172403626337,31.618918287235285
274,ZAF8,0.06772565172810965,0.28070726073094887,9.87112291490365,3.557511402444543,239.95670681589365,59.05024956781569
275,ZAF9,0.44803291466193446,0.5661183326443093,5.714975945227651,1.234340350461694,239.91218266661974,36.223701672791144
276,UGA1,0.21774850465441306,0.08711860080369999,5.221935530421795,0.6374806936264832,239.99782067733383,21.510284115515287
277,UGA2,0.03914629128077765,0.04115747021005368,2.908092100195328,0.560069684211564,239.99107254543057,31.107599003353634
278,UGA3,0.09191048765646746,0.04431262608347868,2.5010151199640296,0.4037019374143067,239.97633828347566,28.790236502595064
279,UGA4,0.034048277551641574,0.003756434249682084,3.778079796325355,0.45318027446245596,239.98232807602864,15.568494018556484
280,UGA5,0.10635898294091942,0.037393336347619544,5.43973935858061,0.5357128417395133,239.99430798898018,17.68520175159488
281,UGA6,0.0654664443320575,0.05487388851264842,3.486596987835052,0.5213108385659088,239.98015140055531,25.33788793002315
282,UGA7,0.057241917628324035,0.01044296016237096,1.504520888347463,0.08501236737577375,239.9954003009133,10.525627182846575
283,UGA8,0.14556289922435986,0.09645096212946752,4.194157455202745,1.0643502877142712,239.98269972118527,41.646881662402386
284,UGA9,0.07641944417001613,0.03682300001611107,2.8764899908003887,0.36353421321909,239.9924047128057,23.320674012054884
285,UGA10,0.06121303844617013,0.06216159995912896,2.4698508243878243,0.26798170645940356,239.98308991121652,19.292872196592626
286,UGA11,0.3155715014462813,0.04034244616884821,1.199531668882479,0.06704533536339949,239.96821108245456,10.237773805412015
287,UGA12,0.043302769895814705,0.009802750410627777,1.0628940491712415,0.08984650122076604,239.9883580473569,16.132293740848088
288,UGA13,0.07770212381233434,0.0169356992095189,2.805575644883352,0.2711714188209144,239.99233335661575,16.576883135349483
289,UGA14,0.0294630478791655,0.005817375484617577,2.87818255100276,0.258448035881589,239.99907037048345,15.625878738442738
290,UGA15,0.03011418228419723,0.0021903866009149314,7.86603442932805,0.4382868726742946,239.9939245343535,8.646481744206568
291,UGA16,8.72394281658587,0.22455511833534564,0.30029391185393967,0.008026718222335315,239.89691372429638,5.212035011575501
292,UGA17,0.05294426385317272,0.03919639512076902,2.945951745409057,0.4081496249460698,239.98618993400862,25.34714865239856
293,UGA18,0.03266769924653334,0.006190019778115423,5.108518030900437,0.5152758006421657,239.99726472974302,18.934668867040873
294,UGA19,0.082197633258495,0.03228691083708584,2.550312363534454,0.19035096944245636,239.9913507675099,13.997826398893496
295,UGA20,0.023073423652510305,0.003803942267198107,4.453111917762357,0.41395038701819437,239.99764572811833,16.125774819455387
296,UGA21,0.06895584035958359,0.025691312321221856,6.144304478377034,0.7294551076152135,239.98120393999972,22.473826223992713
297,UGA22,0.04697502353474102,0.03336044410184063,3.618205461319795,0.5569143796061959,239.99823785757965,27.33842815018277
298,UGA23,0.08112423428255572,0.04833488934603016,3.2051087958655367,0.2655021129595464,239.9923412651733,16.000422090724502
299,UGA24,0.03677728095163837,0.012323844678255218,4.569852029636684,0.6010191521070711,239.9852240279935,25.146600249111717
300,UGA25,0.03631981751391187,0.0148869430916545,3.3319219799837065,0.45293767303895754,239.9941000323385,24.56446996508594
301,UGA26,0.04800707621989004,0.007939354216790298,4.697009370790872,0.2664957780802663,239.99133171626514,10.452061673416477
302,UGA27,0.14639022103668975,0.09416550073188128,4.363109458935299,0.9219838070116823,239.99392454772013,37.525483407398596
303,UGA28,0.06059676610848614,0.05990588208530862,7.337869532721718,1.7565551463863716,239.99654622178508,44.00886242290334
304,UGA29,0.02717908890689396,0.00824315242479267,3.417087904873187,0.41834755223927766,239.99567114487175,20.653695258751814
305,UGA30,0.04155612306466355,0.015265396363759065,4.588015487870193,0.5955046145010351,239.9957433705961,24.729288807831832
306,UGA31,0.019017487337044166,0.001856626201522618,12.511103397482133,1.244480838404779,239.99975183938278,21.604467395696016
307,UGA32,0.04059292561178206,0.0314285558414282,37.64277887584786,11.984119261206082,239.9965894233085,62.974855600083906
308,UGA33,0.044413861844092545,0.03960788664095949,3.4150575956487836,0.6297441966087473,239.97770541109603,32.73743699628636
309,UGA34,0.052200150794425915,0.03714211921854209,3.7201558783593747,0.586488292200907,239.97501109417166,29.09339909732769
310,UGA35,0.11839699037802556,0.06885569073366883,4.117827618113763,0.5835462208690448,239.9601134621119,23.251919956008237
311,UGA36,0.08414290717254164,0.06794115257399336,4.505940527472105,0.8553709748864224,239.9916830567926,35.80942040344264
312,UGA37,0.07211895547405588,0.012297845478902137,2.793069788131535,0.29085793339667493,239.97494632916644,13.000469401180915
313,UGA38,0.11262621596227193,0.017671471878454043,4.449981350373838,0.3423648341166428,239.97845205268482,14.358634355996214
314,UGA39,0.06289018676499797,0.060029578620435876,2.5685809897123133,0.5581591031970315,239.9579564367866,38.33615741617376
315,UGA40,0.017744333699463523,0.014049669693504416,7.863417418767496,1.4050805426256803,239.9980516559848,35.45891631363095
316,UGA41,0.33133779419683124,0.23723477824608297,2.776269550570086,0.23507538152902135,239.9968007719992,16.712112276436823
317,UGA42,0.09336649302589142,0.08108115826603804,3.3500576122439685,0.39272594974378144,239.9723524454936,22.214442090408255
318,UGA43,0.07417334705748801,0.07260713242730674,3.2511512226754284,0.5511755031433753,239.9763968353564,30.33434695193325
319,UGA44,0.2399587029782352,0.10139510192151509,3.4229228602964437,0.5814459481235579,239.90789153003334,22.578300112054983
320,UGA45,0.02140390451808989,0.016134297266238093,10.413079156772842,1.4934967042216978,239.99766358932789,29.407196115742853
321,UGA46,0.034478197073416345,0.009638161097403723,3.841613705171416,0.4444684200705429,239.9935412777503,22.914960409960894
322,UGA47,0.08818047087369496,0.038267215056670564,2.7792219776917952,0.3318096341006035,239.99219849906947,20.83613700466842
323,UGA48,0.05182625826533558,0.013391702691493585,1.8690100494869961,0.1709059079216137,239.9866970280418,17.530357481782172
324,UGA49,0.15595916464214557,0.1132193548995131,3.201854842060039,0.5878424663829653,239.99422447163,31.89858362537866
325,UGA50,0.048742422643408743,0.057034590964669216,1.9656498261448216,0.21133090435207957,239.99425014022387,17.31073695364326
326,UGA51,0.058784980865335464,0.04582142721692359,2.9877254974252376,0.47219746747496716,239.981421201588,25.120639666718336
327,UGA52,0.051553479757125806,0.012838043927187587,2.8395823068374026,0.2681349015437547,239.99462231313746,15.225288940753583
328,UGA53,0.037642173602001186,0.011496299389198683,2.683953146068755,0.269546463260686,239.993943813182,18.644341694894532
329,UGA54,0.039886362782970995,0.004036566122925749,4.486679209763131,0.3387583718651162,239.99530470473638,12.851328431920384
330,UGA55,0.03602594011500923,0.01571911186428457,2.3743122447877694,0.29181060121012253,239.97635150265987,22.47665714356381
331,UGA56,0.05639640456569156,0.011905568111650335,3.5341305711380877,0.3217015509045386,239.99087058924948,16.663243036312732
332,UGA57,0.8928684628429452,0.14602540260214633,2.627758536444265,0.29431128968711473,239.7846160258532,17.002606121024627
333,UGA58,0.09082980264920716,0.03872305840741017,3.5486620200592087,0.38614659283086994,239.9980350326635,18.6735056492548
334,TZA1,0.0445485110424679,0.04119210723501392,11.00274156899993,2.36033088003288,239.9823359050039,38.08236864549369
335,TZA2,3.7679535995306046,0.2288449929451819,1.166383877997712,0.050923345048727094,239.91357135580068,8.019171132697496
336,TZA3,0.03935521523965092,0.04883495899606171,7.134189471843524,1.5565183157682947,239.96654218002578,39.98262968224859
337,TZA4,0.05082852511501025,0.053950542149180644,11.411743260086935,2.1970141341411313,239.9891339256384,27.606638985682345
338,TZA5,0.08628679321557725,0.06686849416867693,19.205188069511845,4.384526958896221,239.9830013494349,37.46427234002105
339,TZA6,0.06264338303251855,0.03789284129370888,14.816111995728571,3.8948896709724607,239.9660917517006,37.376451714841004
340,TZA7,0.08544788847548872,0.06898227750366899,16.723557446846648,3.8286472581296582,239.99323831318318,43.20576396979659
341,TZA8,0.06458102054715367,0.0512713540397496,15.43553660621684,3.800338692199671,239.9357958856782,41.08385624205399
342,TZA9,0.09089638820112363,0.024456380882176793,7.003615582460017,0.8993228262932194,239.98561837964385,22.643217807919314
343,TZA10,0.06559628176626152,0.05830138498199818,22.973873308813396,6.93088772267956,239.98383793158513,49.64546038552853
344,TZA11,0.03513160116586017,0.019957141354864063,11.786719769720976,2.7273425088724537,239.98877282407818,42.1144912662017
345,TZA12,0.08639779089060828,0.08121282575993202,16.203945820951397,3.9669607487908225,239.98994856799823,34.240010124675294
346,TZA13,0.07817583932793179,0.07817856088465439,19.865500042783527,5.772451907704104,239.94935790456188,48.30653948515784
347,TZA14,0.0665207104326932,0.06953841768558042,17.469451182738133,5.18731061066961,239.9546746363766,51.334143238675246
348,TZA15,0.11567681314677103,0.058297941491028835,2.185745914710663,0.3632399212601338,239.96921809739163,26.566044034396004
349,TZA16,0.07267561192785699,0.03807413888485239,12.330144007795585,2.41944027300719,239.9798564094829,31.596116171772962
350,TZA17,0.0847649010074924,0.06764246786747448,4.899779890279753,0.8081108203408531,239.987221464547,28.852251893506878
351,TZA18,0.052455610695086696,0.0022709260351551457,2.3049288394850587,0.06106200872199499,239.99690049444487,4.689510489473887
352,TZA19,0.08011004278349185,0.0033906270403844057,2.331954870466292,0.05511085947831725,239.99700468516255,4.403912458082411
353,TZA20,0.05435115627229931,0.03289008690746222,9.209102330020173,1.8584664471214525,239.9655400913137,35.43449156385817
354,TZA21,0.06288716347784022,0.0688888799690581,11.004898413393672,2.0453810676040365,239.98870262585814,33.00470872445673
355,TZA22,0.05678967423870408,0.04895787634074914,10.759379126559164,3.1323802373903233,239.97666028538546,48.98906721063363
356,TZA23,0.0703664304548732,0.051528470233361295,4.413136241646712,0.6232794265880116,239.987475600977,25.22491535036132
357,TZA24,0.054561895630394305,0.03946200993056167,11.822667387206032,2.1356029135373213,239.99293136306844,31.056034610093597
358,TZA25,0.04493532158570837,0.03634872178320649,19.046306989762346,5.115748237028548,239.9926788843264,42.95277144868582
359,TZA26,0.03985786298507927,0.04273533117963202,10.926206020076004,3.402491168434127,239.98339685938376,53.02576480816475
360,TZA27,0.05502629254202993,0.03254368440682617,6.3060986031412485,1.1640743101855415,239.95099609165774,32.85726725748166
361,TZA28,0.17792507985591433,0.011998195478311048,1.9553121511770724,0.04604896383109118,239.99603775871108,4.322270840420146
362,TZA29,0.09919535090037773,0.006229432829292427,2.1492521423230895,0.06485597549035578,239.99804188137998,5.943413817033251
363,TZA30,1.3862939288473066,0.0323517308093253,1.237106318743152,0.024699731081860993,239.98924594421524,3.11016493802849
364,TUN1,5.585544221183394,0.5624160007408151,1.4370139093307348,0.0825987790110292,239.94042532255543,10.30011003192631
365,TUN2,0.4879738563272978,0.2768294991495881,2.472865037568164,0.35935713147090265,239.96662832077922,26.004279804302886
366,TUN3,7.476565282406407,0.7813758276779575,1.442768821708626,0.09864552301203254,239.90825253597356,11.59413037469248
367,TUN4,0.9113956389394322,0.47142145739526264,2.123438743670569,0.40551013517551754,239.9269867263576,25.60515225192996
368,TUN5,0.4840082701129418,0.44636828357503794,5.493858868217949,1.1464005676635258,239.90356504409252,37.02889821569382
369,TUN6,0.37534987504500983,0.31044903633357285,3.6750654630690076,0.7684120245034749,239.9333849678193,36.976780092105216
370,TUN7,0.553678110817452,0.2577224125751854,2.330789031213529,0.29781751427458647,239.95673545806886,24.26926179647168
371,TUN8,0.5196542965944368,0.48136129742200184,2.0033811753472275,0.3815021696862786,239.95005757180004,35.28920659931837
372,TUN9,0.414655020741291,0.35277693364411655,3.3378996241962335,0.6770888335283959,239.96703917278063,38.742113602580204
373,TUN10,0.19617723984640367,0.3430569490130491,20.072045996830404,7.195124292405023,239.91751349328456,61.685938328570955
374,TUN11,0.41689107931898917,0.2722637386187598,2.2888741502583447,0.3958151481373201,239.97050365472805,30.93375829603815
375,TUN12,0.5282639270545432,0.5119192937764168,4.31595206347094,0.9715061460572588,239.83049422743684,39.63478302519755
376,TUN13,0.9534922527756954,0.33363897710728924,3.039486001304745,0.4145557763712096,239.9312657908409,23.601255345901645
377,TUN14,1.46129582104981,0.21274754292627357,1.6879348014180642,0.1282990226315365,239.96901308083295,14.022993444558042
378,TUN15,4.862877979178825,0.6621844473732682,1.0948867504813935,0.10030656509536383,239.8949878589721,13.75503342042497
379,TUN16,2.2562304710025045,0.7005479792497679,1.7837258972882888,0.22954746627104078,239.87342182849906,23.46530563028535
380,TUN17,1.1331040598552573,0.8739070425338277,2.6355968564352485,0.5198571191527448,239.82357945662034,36.65116350130181
381,TUN18,0.42184321988229034,0.3892221088111088,1.870975353854198,0.3827773478990937,239.96342955480594,37.05817931618565
382,TUN19,0.3101187678868847,0.23236615740743607,1.9210296317305997,0.30334442244868376,239.97616901588853,29.901081676464358
383,TUN20,2.4417176179084463,0.8036149714538301,2.1155548215178293,0.2801799222862867,239.87844529217682,22.634020731129247
384,TUN21,0.2547481663654624,1.5723543338979011,18.777163527828304,9.287070833991205,239.96649663930245,79.82648166060234
385,TUN22,0.3178070612725796,0.30092790796617025,9.518499485964256,1.6694927125917662,239.95039801591588,33.69273496557898
386,TUN23,35.27116343798338,1.3910504029455981,0.5177825177855576,0.023409571785319855,239.8724282689709,7.2465667667532285
387,TUN24,0.6147943197837517,0.27262841339784377,1.8783037845988628,0.22699973090351772,239.96840289520776,23.43328967203647
388,TGO1,0.09013321870725971,0.13106159176665752,6.8620362835943345,2.7314313906236887,239.85361196796464,75.31201324149968
389,TGO2,0.14185364437527706,0.1662874765574832,3.897103624492508,1.4887045074599665,239.83451181162695,70.91015928142023
390,TGO3,0.5573065772261335,0.6456991333253534,2.9991081976969376,0.9139538039548721,239.0148008070886,53.304370259503116
391,TGO4,0.06295534505523441,0.10282655025908474,5.672860575636117,2.6560555724766783,239.57386923468087,84.211531430311
392,TGO5,0.11365081052835581,0.10754972783997205,4.72714368817789,1.6828647468547218,239.91250104734678,62.5393787012878
393,TCD1,0.02074207939064339,0.016361976685763426,44.207231956488414,9.190917530552634,239.99924530872195,39.605746329990325
394,TCD2,0.04138428593366459,0.0881882071425396,51.40256075636179,13.141558446992116,239.99848563531773,49.68585557672369
395,TCD3,0.018564339306887844,0.00675744287812543,286.8665348638097,110.07689627498848,239.99903237056085,80.70820578685543
396,TCD4,0.2747932549164068,1.5380722741293007,23.668509960230665,4.41120095384994,239.99069600500312,35.673276883383316
397,TCD5,0.015293127394314748,0.005137392928282589,206.1768893267694,46.65745384982767,239.99862279362387,46.529675267813204
398,TCD6,0.017703946113348273,0.00418920350813549,277.03235742107984,70.84739670360267,239.99921326718118,55.33870966257852
399,TCD7,0.12040211529275707,0.08191856311905808,19.878657560695228,4.1942409505858755,239.99830989010806,40.94507131358324
400,TCD8,0.0256554005036348,0.03363825232608608,12.225467169999941,1.9053861670234007,239.99356656136996,29.177512501621642
401,TCD9,0.023142121321875774,0.00499544792293102,113.38959243562947,23.781195778267406,239.99818410206336,43.345678060969156
402,TCD10,0.04296911544727427,0.030242698840986716,15.645105105091911,1.8844531576041263,239.99740860251399,23.681614544109166
403,TCD11,0.07906097535041466,0.02079014087161851,10.842439996599591,0.9644218806017253,239.9879501770657,15.691592891423792
404,TCD12,0.22289609612453767,0.5650322488725691,6.67384512765766,0.9067813036145839,239.986539239336,25.62356440619006
405,TCD13,0.0467295498443055,0.01201295256975794,5.52940162852838,0.6849224802112833,239.99323935118827,22.035739513430148
406,TCD14,0.10300244125295685,0.03323536901563668,12.48726825217533,1.4309413953219894,239.99796459193556,22.419931095625003
407,TCD15,0.07909393147597149,0.017343173415349664,14.192346709466342,1.332461865500527,239.9983061490825,18.519797081793246
408,TCD16,0.12902211783015685,0.1130510423274174,12.683465466939102,2.378719253627085,239.9941179765458,33.80764448278789
409,TCD17,0.020941816610711993,0.007926799480977461,21.085302769217016,3.1115414191797406,239.99442270110956,28.92272348311211
410,TCD18,0.22369249503159377,0.1654648650240167,46.35007679143659,9.836884499875291,239.9977316360222,43.082251497907684
411,TCD19,0.3342509365667617,0.11001250663938804,60.531409837901194,8.94368732288293,239.99617343361473,31.5499860686464
412,TCD20,0.08954447394848969,0.04952786377315128,16.520162666592327,1.9823764569458733,239.98325095222336,22.115352202940514
413,TCD21,0.03082895737829207,0.007262334210582454,287.02377048972994,74.2618135681921,239.99926701344313,59.19083233962569
414,TCD22,3.8508658219847343,0.11297399386586449,2.177844893212059,0.04254511964743249,239.98596322808993,3.319402583401463
415,TCD23,0.00979838373975387,0.006702405052420544,44.217609447611935,8.104515970646963,239.9954878738109,38.887519733092475
416,SWZ1,0.4670152961291292,0.7396860805981956,2.015206097878953,0.9857858587113753,239.3355124326998,86.13308261163061
417,SWZ2,0.26880038532829437,1.4884526360050658,2.813272041141081,1.6196032626586396,239.02221891418114,103.44159146936265
418,SWZ3,0.4903344724987681,0.8448719148081992,3.767924693209591,1.9820459879821903,239.1409074968828,90.66684301920823
419,SWZ4,0.13071068760149213,0.18674665089690984,2.7832257357559858,1.4469781447386691,239.44496817747037,87.42684098449102
420,STP1,0.0954258764210387,0.017949116496616298,3.0427439526580877,0.34397297909792496,239.97031487324946,19.73500133468685
421,STP2,0.37449725874675954,0.2755097052425552,3.6099732496469645,0.9207503679701129,239.5188279325275,47.28260926704126
422,SSD1,0.19902717871020642,0.2678856979723942,9.267982878679202,2.2991768304046802,239.98299302696122,44.97366981975959
423,SSD2,0.19631196286992159,0.27537423281362927,19.447446550383496,6.177205235128663,239.99701022501017,53.65969035188024
424,SSD3,0.3318460351222,0.6118773423626824,22.514816945590272,8.522191994739163,239.9920407400564,72.78593778399188
425,SSD4,0.26811149675100937,0.22364125677486324,21.76874467601499,5.664857256222571,239.99764622992072,44.71789286029745
426,SSD5,0.288149789982211,0.13389370302591044,16.044158432135426,3.508068603303073,239.995686964882,38.980247572758046
427,SSD6,0.36583940532336595,0.14801453301473488,13.887355054784491,3.1131329806374453,239.99791867905913,41.449046010942865
428,SSD7,0.4086363368800507,0.31295781394580363,19.703204287524173,5.900069682127204,239.98408083567514,59.27444751461176
429,SSD8,0.22881083907180227,0.12603285809372183,15.05037647958022,3.8089904435405337,239.9950951918435,42.986178455880086
430,SSD9,0.33326406445722845,0.28845037966599524,53.83866987055658,17.771313071641174,239.9929220755499,62.01257313823644
431,SSD10,0.2220470022758522,0.26349180882327916,23.613666127040094,8.836057741267572,239.9942134359432,59.65765428046591
432,SOM1,0.017922371073400018,0.007332935124805,27.385506250052824,3.486433264366323,239.98898758691575,23.10281551301289
433,SOM2,0.007714185138674375,0.0006712755950186793,11.490161691454974,1.8473350128329886,239.99943668285368,28.85043720049392
434,SOM3,1.0553438980454715,0.029266813482966832,1.5527429269845263,0.022893316232635928,239.99177138605168,2.632180114361774
435,SOM4,0.015343393359579904,0.026084501269614133,21.60346912707105,5.572649584255529,239.92265946386502,46.77735738425593
436,SOM5,0.014121873835501068,0.00419463079575395,15.325474980121669,3.1828949353335854,239.9941248086995,37.54883786543465
437,SOM6,0.014820180224815963,0.003730628292103057,24.546878953669363,5.409416491248898,239.846198594229,39.635901975514294
438,SOM7,0.010284336552034756,0.0035770662998889187,11.61619013425348,2.3605348962264756,239.9831932259308,38.004332139326436
439,SOM8,0.01331695044127724,0.0033487801793080753,15.784747979361404,2.859372138286397,239.9894513828385,33.20052378308199
440,SOM9,0.01592053675184152,0.0018637652768700504,18.812294463914476,2.572216418471416,239.9742484648591,24.73230107998702
441,SOM10,0.019237453102033408,0.006105364824762303,13.45722595235472,2.832882307544632,239.99308705519735,39.0686199706678
442,SOM11,0.017017045861763683,0.0073530292305666115,25.39649498616943,6.056855170757114,239.9266661410914,43.210824263208565
443,SOM12,0.01571924142267724,0.012945064756076445,13.37923610331721,2.125378033341663,239.99490638626136,29.97132011887099
444,SOM13,0.009724654640824454,0.0027135704303889708,15.432676010787342,3.599910266407951,239.98271747480493,41.751249960864705
445,SOM14,0.025370502745603832,0.0036802399047793466,8.784234138551595,1.154723233718161,239.93547777737737,24.54552964596117
446,SOM15,0.02279766542708773,0.010729847183405274,13.272506726694829,2.095351182608792,239.97532204617232,28.842493494452135
447,SOM16,0.011356263345674123,0.005673840145134173,13.624502019851729,2.678461098609117,239.99543245838169,35.18065437689031
448,SOM17,0.01642558017479967,0.010038619394335962,12.80271915896513,2.234970098703694,239.99409641277555,33.0428677481244
449,SOM18,0.10633720374436807,0.04600984735765276,19.435333113172167,3.1821440349954444,239.99192555171507,30.22584479227564
450,SLE1,0.07191257122222197,0.11304674253053591,3.8022615299515743,1.948634820162918,239.15690277960928,82.74801527988261
451,SLE2,0.084418076979163,0.1726158664967532,5.741610820480924,3.979647795039818,238.82320504146858,111.59040231439486
452,SLE3,0.06117056843799039,0.06346925282304071,4.776382216094993,2.6009361931660857,238.9940988394441,91.42279266303171
453,SLE4,0.49078765680030945,0.10417982315246378,1.2342375650797746,0.13453811174546054,239.69260260080756,18.95088914768784
454,SDN1,0.26884663374608864,0.060024902671893435,9.83011255383421,1.178497097488211,239.93934140932112,22.437909113529376
455,SDN2,0.3691471988486084,0.037896720611351714,11.713903323288578,2.2234501792292027,239.98539152592056,36.16598170901534
456,SDN3,0.30539333720569845,0.05935456471039619,17.299568977336694,2.440193175700935,239.99426791556556,27.486372018541854
457,SDN4,0.2468730229191967,0.03348007795806765,49.255488013407486,6.8530053085977265,239.99693871411208,27.583342035874587
458,SDN5,0.24224861116131377,0.07946360140779375,49.522943181027024,7.718483341633537,239.99546443402545,33.43056604362756
459,SDN6,0.3482257070270393,0.037970242020042816,28.167300856390156,4.66373114013779,239.98501613682876,30.76817504391298
460,SDN7,1.4826076794390628,0.4515046752914356,15.337386695862769,1.7946129621400733,239.8924751328302,21.029588566683277
461,SDN8,0.023645360136093217,0.06027241593020935,208.0920531536071,83.99709325045372,239.98859125374784,76.97505620137295
462,SDN9,0.03539595803506177,0.07331502102518477,133.0489154539877,40.68385503886541,239.98320407153025,60.66532800403118
463,SDN10,0.019861401478168558,0.053929327665788285,138.91100695664528,63.15155507854941,239.97813644628292,82.50088332021278
464,SDN11,0.10746912757812875,0.11912100973271068,69.56269203387201,22.594459079757026,239.98719960587047,62.914744279714384
465,SDN12,0.05112963251279883,0.06656568532384187,38.07158743720654,9.892359324055871,239.97609724044898,50.694909653812616
466,SDN13,0.3561462056571743,0.056654915199239715,27.16627753247126,3.832096831270833,239.97932466764053,28.752903105644076
467,SDN14,0.1993120207653026,0.04824830878664327,61.92100759805336,12.490286198209107,239.98592709903602,39.623371312302716
468,SDN15,0.41207716994074783,0.12055833500425352,22.999850670971032,4.948217060334095,239.9916474581591,39.95718879900554
469,SDN16,0.16387683197434483,0.03526801420688666,39.902636673602544,4.302596840653789,239.9955173962266,21.660983235869313
470,SDN17,0.6757805891030908,1.2949464633869465,23.403363498229236,6.279264199834038,239.98890269377227,47.40631673811537
471,SDN18,0.3072317111398931,0.06258294696769826,24.67666036602983,3.7285124285272317,239.97682564390985,28.673399889997686
472,RWA1,0.07290406052292506,0.08214531174291,1.445394847004153,0.49561967196243484,239.49463190043045,62.210611878238424
473,RWA2,0.12289826322038447,0.19835900496665604,2.044551109431636,0.9790959058303336,239.5084028154023,81.28369333791672
474,RWA3,0.06944675326782507,0.11033904795303691,3.1568750747311354,2.080934919018596,238.37856899865545,97.4467650469146
475,RWA4,0.10072901801448203,0.1366827780316657,2.9283330070096687,1.5630539420394753,238.958648675909,80.75949806840588
476,RWA5,2.1985756049686227,0.6783920677366921,0.9546935975961236,0.1547287137424725,239.2535052721957,30.27139424450148
477,NGA1,0.38220866064111253,0.14372664834577764,1.0590186459088484,0.07936856673027101,239.91369817051705,13.83186120635094
478,NGA2,0.10240049315323081,0.04016829594964092,8.461616081628181,1.720095376146916,239.9311080897044,36.86611122754388
479,NGA3,1.4047409473756005,2.1406666290765153,2.003709047347107,0.21106200971987701,239.87215806455924,16.498119417587645
480,NGA4,0.36735750961586733,0.04262570740473742,4.9350473290907395,0.452924391553481,239.8440430118426,13.63915387147956
481,NGA5,0.06840191083384364,0.04774714446704564,4.976556920109715,1.2118520041472698,239.9352085049813,44.16338326877429
482,NGA6,2.863519381768834,2.7508840872194615,22.43335592373448,2.3300175453870176,239.95725362808057,19.847765030590583
483,NGA7,0.09669046906203647,0.04001026045503759,2.866088610938417,0.5528070764103008,239.92781585746133,35.356659345275546
484,NGA8,0.11738276274022379,0.14795631524781022,5.904802281421299,1.8023818454111944,239.89725194078284,52.8773597725612
485,NGA9,0.09766030704878122,0.04307582502154723,5.584591332075103,0.9773060038864714,239.9423702422979,29.157749123514634
486,NGA10,2.4724068954071647,3.666445182634978,10.258389068684933,1.4977852768286437,239.8460075371188,25.8495438688333
487,NGA11,0.09849573601281326,0.018632673394237673,4.407611146615124,0.38498357655685794,239.97351281678186,15.839971037232285
488,NGA12,0.506336184366355,1.490198130328062,8.55900104741131,1.3006042119885484,239.87140408029592,28.055356227250204
489,NGA13,0.08319538464065403,0.01313618485545387,2.302955352966727,0.1922705415417886,239.94226281787093,14.594889596936284
490,NGA14,0.2704666966206112,0.06755562984746566,5.577969528903957,0.5697098126125907,239.9054125692221,17.66308410606576
491,NGA15,1.0454407138245818,0.23382723545863807,2.358396889693608,0.21825501771566697,239.9235149635396,17.304783541334597
492,NGA16,0.1144321978345557,0.0655387242545621,4.656307243464304,0.6725234954884175,239.9594444840691,27.180475309784736
493,NGA17,1.1576486776975727,0.88159732570104,1.5014566662180857,0.14209340323743508,239.82181036431754,14.6574847452189
494,NGA18,0.10211316775707896,0.07815785184177149,4.297677229691414,0.7685991602436174,239.93185660221565,31.249385633384858
