,GID_1,fb_rwi_mean,fb_rwi_mean_pop_wght,FB_pntr_13p_all,FB_pntr_13p_female,FB_pntr_13p_male,FB_pntr_15p_all,FB_pntr_15p_female,FB_pntr_15p_male,FB_pntr_18p_all,FB_pntr_18p_female,FB_pntr_18p_male,FB_pntr_15to24_all,FB_pntr_15to24_female,FB_pntr_15to24_male,FB_pntr_25to59_all,FB_pntr_25to59_female,FB_pntr_25to59_male,FB_pntr_60p_all,FB_pntr_60p_female,FB_pntr_60p_male,FB_pntr_15to49_all,FB_pntr_15to49_female,FB_pntr_15to49_male,FB_pntr_18to24_all,FB_pntr_18to24_female,FB_pntr_18to24_male,FB_pntr_18to49_all,FB_pntr_18to49_female,FB_pntr_18to49_male,fb_key,wpop_2020_age_0_to_12months_male_fb_custom_locs,wpop_2020_age_1_to_4_male_fb_custom_locs,wpop_2020_age_5_to_9_male_fb_custom_locs,wpop_2020_age_10_to_14_male_fb_custom_locs,wpop_2020_age_15_to_19_male_fb_custom_locs,wpop_2020_age_20_to_24_male_fb_custom_locs,wpop_2020_age_25_to_29_male_fb_custom_locs,wpop_2020_age_30_to_34_male_fb_custom_locs,wpop_2020_age_35_to_39_male_fb_custom_locs,wpop_2020_age_40_to_44_male_fb_custom_locs,wpop_2020_age_45_to_49_male_fb_custom_locs,wpop_2020_age_50_to_54_male_fb_custom_locs,wpop_2020_age_55_to_59_male_fb_custom_locs,wpop_2020_age_60_to_64_male_fb_custom_locs,wpop_2020_age_65_to_69_male_fb_custom_locs,wpop_2020_age_70_to_74_male_fb_custom_locs,wpop_2020_age_75_to_79_male_fb_custom_locs,wpop_2020_age_80plus_male_fb_custom_locs,wpop_2020_age_0_to_12months_female_fb_custom_locs,wpop_2020_age_1_to_4_female_fb_custom_locs,wpop_2020_age_5_to_9_female_fb_custom_locs,wpop_2020_age_10_to_14_female_fb_custom_locs,wpop_2020_age_15_to_19_female_fb_custom_locs,wpop_2020_age_20_to_24_female_fb_custom_locs,wpop_2020_age_25_to_29_female_fb_custom_locs,wpop_2020_age_30_to_34_female_fb_custom_locs,wpop_2020_age_35_to_39_female_fb_custom_locs,wpop_2020_age_40_to_44_female_fb_custom_locs,wpop_2020_age_45_to_49_female_fb_custom_locs,wpop_2020_age_50_to_54_female_fb_custom_locs,wpop_2020_age_55_to_59_female_fb_custom_locs,wpop_2020_age_60_to_64_female_fb_custom_locs,wpop_2020_age_65_to_69_female_fb_custom_locs,wpop_2020_age_70_to_74_female_fb_custom_locs,wpop_2020_age_75_to_79_female_fb_custom_locs,wpop_2020_age_80plus_female_fb_custom_locs,wpop_2020_total_pop_all_fb_custom_locs,wpop_2020_total_pop_male_fb_custom_locs,wpop_2020_total_pop_female_fb_custom_locs,wpop_2020_age_10plus_all_fb_custom_locs,wpop_2020_age_10plus_male_fb_custom_locs,wpop_2020_age_10plus_female_fb_custom_locs,wpop_2020_age_15plus_all_fb_custom_locs,wpop_2020_age_15plus_male_fb_custom_locs,wpop_2020_age_15plus_female_fb_custom_locs,wpop_2020_age_15_to_24_all_fb_custom_locs,wpop_2020_age_15_to_24_male_fb_custom_locs,wpop_2020_age_15_to_24_female_fb_custom_locs,wpop_2020_age_25_to_59_all_fb_custom_locs,wpop_2020_age_25_to_59_male_fb_custom_locs,wpop_2020_age_25_to_59_female_fb_custom_locs,wpop_2020_age_60plus_all_fb_custom_locs,wpop_2020_age_60plus_male_fb_custom_locs,wpop_2020_age_60plus_female_fb_custom_locs,wpop_2020_age_15_to_49_all_fb_custom_locs,wpop_2020_age_15_to_49_male_fb_custom_locs,wpop_2020_age_15_to_49_female_fb_custom_locs,wpop_2020_age_13plus_male_fb_custom_locs,wpop_2020_age_18plus_male_fb_custom_locs,wpop_2020_age_18_to_24_male_fb_custom_locs,wpop_2020_age_18_to_49_male_fb_custom_locs,wpop_2020_age_13plus_female_fb_custom_locs,wpop_2020_age_18plus_female_fb_custom_locs,wpop_2020_age_18_to_24_female_fb_custom_locs,wpop_2020_age_18_to_49_female_fb_custom_locs,wpop_2020_age_13plus_all_fb_custom_locs,wpop_2020_age_18plus_all_fb_custom_locs,wpop_2020_age_18_to_24_all_fb_custom_locs,wpop_2020_age_18_to_49_all_fb_custom_locs,wpop_2020_total_pop_fm_ratio_fb_custom_locs,wpop_2020_age_10plus_fm_ratio_fb_custom_locs,wpop_2020_age_15plus_fm_ratio_fb_custom_locs,wpop_2020_age_15_to_24_fm_ratio_fb_custom_locs,wpop_2020_age_25_to_59_fm_ratio_fb_custom_locs,wpop_2020_age_60plus_fm_ratio_fb_custom_locs,wpop_2020_age_15_to_49_fm_ratio_fb_custom_locs,wpop_2020_age_13plus_fm_ratio_fb_custom_locs,wpop_2020_age_18plus_fm_ratio_fb_custom_locs,wpop_2020_age_18_to_24_fm_ratio_fb_custom_locs,wpop_2020_age_18_to_49_fm_ratio_fb_custom_locs,wpop_2020_age_15_to_49_all_frac_fb_custom_locs,wpop_2020_age_15_to_49_female_frac_fb_custom_locs,wpop_2020_age_15_to_49_male_frac_fb_custom_locs,wpop_2020_pop_density_fb_custom_locs,wpop_2020_pop_density_log_fb_custom_locs,weighted_FB_pntr_13p_all,weighted_FB_pntr_60p_all,weighted_FB_pntr_15p_all,weighted_FB_pntr_18p_all,weighted_FB_pntr_15to24_all,weighted_FB_pntr_25to59_all,weighted_FB_pntr_15to49_all,weighted_FB_pntr_18to49_all,weighted_FB_pntr_18to24_all,weighted_FB_pntr_13p_female,weighted_FB_pntr_13p_male,weighted_FB_pntr_15p_female,weighted_FB_pntr_15p_male,weighted_FB_pntr_18p_female,weighted_FB_pntr_18p_male,weighted_FB_pntr_60p_male,weighted_FB_pntr_15to24_female,weighted_FB_pntr_15to24_male,weighted_FB_pntr_25to59_female,weighted_FB_pntr_25to59_male,weighted_FB_pntr_60p_female,weighted_FB_pntr_15to49_female,weighted_FB_pntr_15to49_male,weighted_FB_pntr_18to24_female,weighted_FB_pntr_18to24_male,weighted_FB_pntr_18to49_female,weighted_FB_pntr_18to49_male
473,RWA2,-0.0735182012847966,0.011907285834246,0.0167399288931142,0.0099266432336496,0.0239827041901157,0.0175252924969973,0.0106532738217661,0.0248816267818582,0.0182116451124056,0.0103967999568858,0.0260856742617088,0.0320694852913543,0.0212538943728891,0.040534070152653,0.0122144387478437,0.0063162515573507,0.0184946128594803,0.0084939974893933,0.0058341254166707,0.0135589326993438,0.0201379790535412,0.0119305486227365,0.0287316727561824,0.0453942694894821,0.0281511693159996,0.0571902821843585,0.0214485092901478,0.0123717530202792,0.0309133603130529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36000.000000000095,1499.9999999999993,35000.00000000004,31999.99999999993,18999.999999999993,15000.000000000022,33000.000000000065,29999.999999999964,15999.99999999999,10999.99999999993,24999.999999999985,10999.999999999956,24000.00000000003,9500.000000000025,22000.00000000002,1000.0000000000017,19420.590699037224,12000.0,3999.9999999999527,10999.999999999978,599.9999999999919,9999.99999999997,23000.000000000022,5000.0,9999.999999999996,8900.000000000011,21000.00000000001
474,RWA3,-0.0881227272727273,0.012289872506016,0.0174848563077802,0.010258500551568,0.0256159512749972,0.0190171715946824,0.0111352388887019,0.0270450985132771,0.0193320592429062,0.0107537224481159,0.0281556240943825,0.0339204201925972,0.0231628042245405,0.0454097693275539,0.0122143873077248,0.0053841755659659,0.0189496264210405,0.0070316654244427,0.0040386692125467,0.0104851795553721,0.0218573280798768,0.0123622613400961,0.0315505136355836,0.045382853760781,0.0293460664692991,0.0628908436055629,0.0227660331047579,0.0121045892075159,0.0337882105395606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43999.9999999999,1299.9999999999873,43999.999999999985,39000.0,25000.00000000002,17000.00000000002,41999.99999999995,37000.00000000004,20000.0,12999.999999999958,32000.00000000001,12999.999999999998,30999.999999999985,11000.000000000027,27999.999999999975,900.000000000002,23693.269721182605,16999.999999999985,3799.9999999999764,13000.00000000001,399.99999999999824,12000.00000000001,30000.000000000044,6400.000000000003,13999.999999999987,9999.999999999982,26999.99999999998
475,RWA4,-0.0412715053763441,0.103589817512914,0.0366342499246541,0.0225787170412528,0.0505986901735974,0.0396107779438082,0.0246814663559354,0.0557341071496179,0.0409674183008575,0.0244550626269455,0.0589843817552359,0.0675395224233714,0.0489173274236543,0.0868192545210449,0.0266827037745869,0.0134111437616499,0.0408215361253273,0.0182867440768295,0.0108165351443205,0.0288264821181195,0.0447834175226869,0.0284885604122074,0.0621421032174351,0.0955460062837735,0.0640371427070818,0.122592677286538,0.0474452773399153,0.0289056263617385,0.0691242737430165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68999.99999999996,2600.0000000000055,68000.0,60999.99999999996,38000.00000000001,26999.99999999997,63999.99999999999,57000.000000000015,32000.000000000015,22000.000000000036,46000.00000000004,22000.00000000002,45999.999999999985,18999.99999999999,41999.999999999985,1700.0000000000007,38005.5956195079,24000.000000000015,7000.000000000011,19999.999999999978,899.9999999999981,20999.99999999998,43000.00000000003,11000.000000000002,19999.999999999956,17999.999999999975,40000.0
476,RWA5,0.517456,1.09961014846685,0.51254650421883,0.422234809105465,0.586531670939114,0.535242167791662,0.432067176181232,0.618565567799751,0.550785749255576,0.455639253809303,0.643282560509612,0.794014237227562,0.70879251147081,0.91782697368935,0.388744015455803,0.285301697739136,0.44986584201025,0.530112407760122,0.382843519456672,0.770515629188644,0.559369693550493,0.466537645923675,0.632822796309627,1.0,0.883593781344281,1.0,0.58092750785345,0.47382372696806,0.662626213390721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,620000.0000000005,29000.000000000015,610000.0000000002,549999.9999999997,310000.0000000002,269999.9999999999,570000.0,509999.99999999965,249323.5703125,229999.99999999983,390000.0,220000.00000000006,390000.0000000002,200000.0000000001,359999.99999999994,18000.000000000007,311120.0387346164,189999.99999999997,83999.99999999987,179999.99999999994,12000.000000000004,210000.0000000001,360000.0000000001,99999.99999999997,136149.3921875,179999.9999999999,329999.9999999998
477,NGA1,0.248607038123167,0.59623433579764,0.375503089865579,0.333378405062522,0.431624492279714,0.405518993691714,0.359798271171314,0.451617992529654,0.458006773907175,0.380440430245392,0.486337971591436,0.412775034279677,0.404912032860861,0.399111609067028,0.417390268433573,0.340033356168767,0.496812425358483,0.336168645857265,0.281593513853586,0.400326811267185,0.446715167374827,0.394356809801586,0.479706995889424,0.524817123142675,0.548336440948005,0.534684438974588,0.489620514732352,0.438463792979649,0.540025465710874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100000.000000001,94999.9999999999,1099999.9999999993,1100000.0000000012,380000.0000000003,630000.0000000001,960000.0000000008,900000.0000000002,320000.00000000023,489999.9999999998,630000.0000000003,490000.00000000064,609999.9999999999,459999.99999999977,579999.9999999999,52000.000000000015,489589.2242468938,189999.99999999997,260000.00000000038,369999.9999999999,42999.99999999998,420000.00000000006,519999.99999999977,160000.0000000001,170000.0000000001,400000.0,500000.0000000001
478,NGA2,-0.369635985583587,-0.0136194117898226,0.131197451487621,0.0788035718448767,0.182545694313649,0.143088885686765,0.0859675734342736,0.199042592793167,0.153129289116433,0.0972573433324732,0.216519527431634,0.176762818562547,0.122328716165684,0.241461332214197,0.13183868559953,0.0728256315477423,0.188971550702127,0.0960404492751177,0.065565632086591,0.127456567869794,0.160303727236254,0.0963750062323759,0.212302399037301,0.231400104773629,0.159428174317188,0.315855271454318,0.17574511737801,0.109101397063424,0.246850633666583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370000.0000000001,23000.00000000001,369999.9999999989,350000.0000000003,159999.99999999985,190000.00000000067,340000.0000000005,320000.0,140000.0000000002,109999.99999999996,260000.00000000052,110000.0,259999.9999999999,110000.00000000004,249999.99999999997,14000.000000000042,138356.22398429606,110000.00000000016,51000.0,140000.00000000012,8500.000000000002,100000.0,230000.0000000001,47999.99999999996,96000.00000000012,96999.9999999999,230000.00000000017
479,NGA3,0.131388282025819,0.298201184593673,0.125528974150572,0.116793654013236,0.138917912882371,0.135765486334694,0.126147954243481,0.14525789410604,0.144629556774142,0.130208501498423,0.158976143020502,0.160237422262496,0.160988752671722,0.145054958604035,0.119805837792162,0.0997278266120674,0.149928412477368,0.123067896458137,0.117736501630403,0.128627718614464,0.148269033072667,0.137011728530181,0.159260727628422,0.207280813422884,0.227812002737725,0.197759093376696,0.16539485773949,0.143962794709955,0.171575859179636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520000.00000000116,43000.00000000007,519999.9999999992,490000.0,210000.00000000044,260000.0000000003,460000.0000000003,440000.00000000116,180000.00000000035,240000.00000000073,290000.0000000006,239999.99999999916,280000.00000000093,220000.00000000006,269999.9999999997,22000.000000000047,272006.2452159301,100000.00000000028,110000.00000000003,160000.0000000005,20999.99999999997,210000.00000000064,250000.00000000058,93000.00000000016,90999.99999999991,190000.00000000064,230000.00000000032
480,NGA4,0.241970099667774,0.595919236859368,0.18967679531137,0.172102960994926,0.202264434888793,0.20231305858362,0.185830988515578,0.218540885325118,0.214093237340635,0.192006037389838,0.23018376206215,0.239083520021996,0.232910676474988,0.230407882253652,0.187123303149895,0.163227601379324,0.220524599163699,0.159860878572596,0.162758892015766,0.162284476033427,0.226413218593651,0.206221441086909,0.239879409306818,0.292120713660454,0.30554050703272,0.279830157086157,0.245585240756805,0.217524722194501,0.265824667647229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,799999.9999999992,60000.000000000015,790000.000000001,739999.9999999986,320000.0000000004,409999.9999999994,709999.9999999986,660000.0000000008,260000.00000000038,360000.00000000006,430000.0000000004,360000.00000000076,430000.00000000064,330000.00000000023,400000.0000000007,29999.999999999964,400302.63777952414,160000.00000000006,179999.9999999997,239999.99999999974,31000.00000000003,319999.99999999936,379999.99999999994,130000.00000000006,130000.0000000002,290000.00000000006,360000.00000000006
481,NGA5,-0.479796971060129,-0.283728982569432,0.0772385252110674,0.0356745621005677,0.119233041453192,0.0847482149066037,0.0384764885739466,0.131259909081645,0.0936663487991833,0.041425268349839,0.143875439663887,0.102074744368271,0.0519307112681755,0.162167127783366,0.0760164935821897,0.0291723235207944,0.120769087889105,0.0634305085834117,0.0400883954339161,0.0867411754162975,0.0914933315804999,0.0412661756216615,0.144246749744432,0.143603089896639,0.0690445371517192,0.219554353891571,0.103574851314024,0.0453404354541876,0.162005155482699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320000.00000000006,19000.000000000007,319999.9999999998,310000.00000000006,140000.00000000012,160000.00000000006,290000.00000000006,280000.0000000004,130000.00000000007,73000.00000000006,249999.99999999936,71999.99999999993,250000.00000000026,68000.00000000007,239999.99999999994,13000.000000000002,85244.79157054544,109999.99999999994,30000.000000000047,130000.00000000006,6000.0,64999.999999999935,229999.99999999936,32000.000000000004,96999.9999999999,60999.99999999995,219999.99999999994
482,NGA6,-0.166875,0.02930233482763,0.0800252086418358,0.0759475087994206,0.0861688421121664,0.0866300145102343,0.0821440164384592,0.0933588077560221,0.0980509701527565,0.0883062281521602,0.101966777033888,0.0826706564618765,0.0961477415811911,0.0674745051799334,0.0934885909778006,0.0758166344234428,0.111290964447191,0.0715589291257968,0.0631852047949992,0.0813026577937452,0.0982632565828602,0.0913743165453394,0.10040145123469,0.108640888438704,0.128786347191034,0.0912039188043812,0.105751334376327,0.100628077840951,0.112411483792891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139999.99999999994,10000.000000000007,140000.00000000003,139999.99999999997,46000.00000000002,85999.99999999997,130000.00000000003,120000.00000000001,39999.99999999984,64999.99999999998,76999.99999999999,65000.000000000015,77000.00000000001,61999.99999999998,73999.99999999996,5699.999999999997,67505.54409098063,19999.999999999996,34999.999999999985,50999.999999999985,4399.999999999997,59000.0,68000.0000000001,22000.00000000001,17999.999999999993,56000.00000000017,65000.00000000025
483,NGA7,-0.384166743970315,-0.123160474427389,0.108647941769784,0.079730143785656,0.137398189676731,0.119116999595626,0.0873319625084591,0.150776224506492,0.12610281113166,0.0928869334744371,0.159340815077309,0.158434069345404,0.126419664578825,0.188249477423863,0.0961490566775987,0.0683700392720761,0.126231148166966,0.0845401940325737,0.064242887391555,0.110034535728798,0.133290972526889,0.0997563479036256,0.165804679335126,0.20389195714218,0.161629873229258,0.262374795418471,0.14448922718897,0.108964965925981,0.178966271773648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410000.0000000007,26000.00000000001,410000.0,380000.00000000105,200000.00000000012,179999.99999999994,379999.99999999994,349999.99999999924,169999.9999999996,150000.00000000006,259999.99999999913,149999.99999999994,260000.00000000055,140000.0,240000.00000000044,15000.0,190540.82613144157,120000.00000000015,62999.99999999998,120000.00000000007,10999.999999999995,139999.99999999994,239999.9999999993,67000.00000000015,110000.00000000001,130000.0000000004,220000.00000000035
484,NGA8,-0.31240942587832,0.118038991108367,0.0927495730490384,0.047737044158018,0.133859564498603,0.101081773720316,0.051916148058654,0.151583225917164,0.110984138320364,0.0560484018327341,0.158821550641809,0.120648525032822,0.064757579495241,0.175833301238761,0.0941039530035108,0.0422226574234672,0.139966486555678,0.083570587838257,0.0576191743296108,0.106743209748381,0.111444957003301,0.0561237094588686,0.16279427914856,0.155611894210097,0.0857281986865309,0.235871830195869,0.121414649570945,0.060276978110838,0.181054481669875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360000.0,24999.999999999993,360000.0000000014,350000.00000000006,149999.99999999994,190000.00000000006,330000.00000000047,309999.9999999988,130000.0000000003,89000.00000000004,269999.9999999999,88999.99999999991,279999.9999999994,85000.00000000004,259999.99999999974,15999.999999999953,98207.87171634824,110000.00000000026,39999.99999999998,150000.00000000035,8600.000000000002,80000.00000000004,250000.0000000002,36000.00000000001,97999.99999999981,74000.00000000006,240000.00000000064
485,NGA9,-0.258105867346939,0.0340239814614839,0.150927552315426,0.13510281032877,0.159421905412942,0.159645451594819,0.146207540796322,0.172762536124806,0.171910756857055,0.156367949884036,0.187129309488735,0.18509748819306,0.19242211299359,0.184603340619025,0.147789095597807,0.120315415860988,0.173591298139461,0.156398722860422,0.135520783587391,0.170254751060804,0.170840041296973,0.160124859714139,0.181143485375151,0.24414306012238,0.248853203263786,0.239839345794577,0.187997432656703,0.175192719776196,0.200327357636898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,429999.99999999884,34999.99999999997,419999.99999999953,400000.00000000093,170000.00000000003,220000.00000000026,370000.0000000006,349999.99999999965,149999.99999999994,190000.00000000015,229999.99999999997,189999.99999999994,229999.9999999997,180000.00000000006,220000.00000000047,18000.00000000002,221503.0660984722,88000.00000000003,88999.99999999968,130000.00000000025,16000.000000000045,169999.99999999953,200000.00000000026,72999.99999999985,76999.99999999993,160000.00000000003,190000.0000000001
486,NGA10,-0.0595416944629753,0.273151636759135,0.231899357077891,0.214815731750285,0.249092555069171,0.248118371930734,0.231901609731849,0.264479244767755,0.27109936007501,0.248866835602956,0.299498378059019,0.207838508736431,0.233163596711694,0.18469196621025,0.284192503529684,0.239214285727635,0.321658032278527,0.207404001834898,0.165422375619474,0.258411258422227,0.268398029995957,0.26211381627198,0.280770529482914,0.266157304428687,0.327302344415552,0.232075677874265,0.301308759745293,0.289184515122968,0.320503261505381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,989999.9999999998,80000.00000000017,979999.9999999983,950000.0000000006,279999.9999999995,630000.0000000001,850000.0000000013,820000.0,239999.99999999997,460000.0000000008,529999.9999999998,460000.0000000001,520000.00000000023,439999.9999999996,519999.99999999977,44999.99999999993,412236.45691714936,130000.00000000028,270000.0000000003,349999.9999999999,34999.99999999995,410000.00000000035,450000.0000000002,139999.99999999997,110000.00000000006,390000.0000000001,440000.00000000035
487,NGA11,-0.174263796909492,0.0102402797323699,0.0734103360430425,0.0562140336066578,0.0901676424702019,0.0799759996606978,0.0599761446711175,0.098672603926776,0.0849853456091955,0.0633752738878026,0.105196112595824,0.107016818051272,0.0945646399360774,0.11646270767846,0.0664292967579683,0.0448435382325216,0.0914372327313797,0.0476030121665163,0.0386130063633068,0.0580919003536351,0.0926743024758341,0.0696525239393449,0.110951940944659,0.14088377935707,0.127394551261319,0.15424671891229,0.101368708137111,0.0742108549868781,0.123215194694505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149999.99999999997,8699.99999999999,150000.00000000006,139999.99999999997,70000.0,69000.00000000003,140000.00000000003,130000.00000000028,59999.99999999988,60000.000000000044,87999.99999999996,59000.00000000004,87999.99999999996,54999.99999999996,81999.99999999985,4899.999999999997,82067.57742289244,37999.99999999998,24999.999999999975,44000.000000000015,3800.0000000000045,54999.999999999985,79999.99999999983,27000.00000000003,33000.0000000001,50000.00000000001,75000.0000000002
488,NGA12,-0.151051493960585,0.432313949368248,0.340526963090727,0.298622296266791,0.369707209133741,0.366772078776865,0.321599320960621,0.398248418413188,0.374117698976595,0.33719119339004,0.425881275346729,0.348681556943058,0.369382215939304,0.330177955600007,0.369867481645303,0.30949137510403,0.442484217767038,0.306472720262438,0.230090637688113,0.415173830026611,0.381661287903376,0.367677141739892,0.410955587447981,0.438920337029582,0.485858352476342,0.424443241965791,0.422197587182919,0.395445157023402,0.456742789076364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1100000.0000000007,89000.00000000009,1100000.0000000007,1000000.0000000013,360000.00000000006,620000.0000000001,919999.9999999998,879999.9999999999,309999.9999999997,479999.99999999936,599999.9999999994,479999.9999999996,600000.0000000002,450000.00000000047,570000.0000000001,51999.99999999995,492960.6716638432,179999.99999999985,259999.99999999985,369999.9999999999,37999.99999999996,429999.9999999998,509999.99999999994,159999.99999999994,160000.0,400000.00000000047,490000.0000000005
489,NGA13,-0.164,0.169876332720515,0.125995732927629,0.122245602562979,0.129726632338609,0.136788856152138,0.132476704063229,0.141094477639435,0.145528342081313,0.139852910643599,0.151257366639102,0.145299977100118,0.148730348872436,0.135348996275716,0.138333129589697,0.121924557114397,0.147310068325376,0.127676848124108,0.108333570966888,0.14895375190136,0.147328837376733,0.143628909026053,0.150939353208026,0.175613249926922,0.181646245916794,0.16348470892713,0.160348136971319,0.155061305182987,0.165558666616925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309999.999999999,26999.999999999996,310000.0000000009,290000.0,119999.99999999984,169999.99999999997,270000.00000000064,250000.0000000003,97000.0000000002,150000.00000000006,160000.00000000006,150000.00000000035,159999.9999999997,140000.00000000035,149999.99999999962,14999.99999999999,148886.77501467586,58999.99999999996,77000.00000000028,88000.00000000013,11999.999999999958,129999.99999999978,140000.00000000038,46999.99999999998,47999.99999999987,119999.99999999991,130000.00000000019
490,NGA14,-0.0268990384615385,0.306550634145725,0.227194316552378,0.200856415890138,0.255831748724964,0.245058330081127,0.216160632053688,0.276627748114972,0.261664250482113,0.229198517700259,0.297297366344604,0.282793308580082,0.280190864849674,0.28544454911075,0.229910845575752,0.177885953128875,0.276084662224436,0.17143823217921,0.162721400156628,0.181496066526864,0.280877265538227,0.246421617177385,0.309549673946048,0.365599463377326,0.365185981187883,0.366013882959371,0.304156579143109,0.268857041117765,0.342513564154956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759999.9999999986,59000.00000000014,760000.0000000009,720000.0000000013,300000.00000000047,390000.00000000006,680000.0000000001,629999.9999999999,259999.99999999994,349999.99999999924,409999.9999999995,349999.99999999977,409999.9999999999,329999.99999999965,390000.0000000005,28999.999999999945,403418.7756890883,150000.00000000023,159999.99999999968,220000.00000000026,30000.000000000033,309999.99999999977,359999.9999999996,129999.99999999996,129999.99999999996,290000.0000000004,340000.00000000035
491,NGA15,-0.135446409989594,0.492418867993939,0.561721926163245,0.514253270336654,0.623069603186022,0.600697151476346,0.549880563178742,0.659094165823254,0.622012259309795,0.588454419793587,0.712662218900846,0.638832041785029,0.553947974564467,0.726548530517756,0.562476901070107,0.514127950507739,0.595767971121281,1.0,1.0,1.0,0.594679444244997,0.536408715363463,0.647787301585596,0.772601721289411,0.663942465462071,0.882120582138368,0.618028646126034,0.578135529148939,0.670575419047368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800000.0,117321.987304688,1800000.0000000007,1700000.000000001,589999.9999999997,1100000.000000001,1600000.0000000005,1500000.0000000012,509999.99999999994,739999.9999999995,1099999.9999999995,730000.0000000005,1099999.9999999998,699999.9999999997,1100000.0000000005,56585.9814453125,658952.6208863263,330000.00000000006,409999.9999999997,690000.0000000001,60736.005859375,639999.9999999997,970000.0000000007,219999.9999999999,289999.99999999994,610000.0000000001,919999.9999999995
492,NGA16,-0.448737619461338,-0.175663149620733,0.107861506199561,0.0593745042327948,0.151538204611149,0.118655754628637,0.0638319050342354,0.167639993395382,0.130279172936321,0.0690931899040065,0.182194638112661,0.137133249979173,0.0851077488862853,0.182766781783461,0.103880561096759,0.0532978953735248,0.159327405243017,0.086519969411109,0.0584631766484675,0.121447320888639,0.12839548468905,0.0698279975891763,0.185562590755669,0.191859111598078,0.114567007764228,0.261306339926514,0.144313438677848,0.0773283015889619,0.206512965018392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229999.999999999,12999.999999999993,229999.9999999994,220000.00000000052,100000.00000000009,110000.0000000005,210000.0000000003,200000.0,91999.99999999993,60000.00000000002,169999.99999999962,58999.99999999998,170000.00000000035,55999.99999999999,159999.99999999983,8900.000000000027,68979.7930049776,70999.99999999996,26999.999999999975,87999.9999999998,4500.000000000003,54000.00000000003,160000.00000000035,25999.999999999964,66000.00000000004,50999.99999999999,149999.9999999997
